STATION,CBPSEG,cbpseg_st,LATITUDE,LONGITUDE,SUM,MEAN,COUNT,DistanceToNearestKm,Cell_ID
11127,POTMH,POTMH_MD,38.0442,-76.425,1.00E-04,5.00E-05,2,729.4436754,4908
11201,PAXMH,PAXMH_MD,38.3015,-76.4359,0.0512,0.003657143,14,1482.359841,5841
11202,PAXMH,PAXMH_MD,38.3055,-76.4287,0.05605,0.008007143,7,1233.191219,5842
11203,PAXMH,PAXMH_MD,38.3089,-76.4275,0.03275,0.004678571,7,971.7325894,5842
11204,PAXMH,PAXMH_MD,38.3136,-76.4412,0.03545,0.002532143,14,224.0926475,5841
11206,PAXMH,PAXMH_MD,38.3323,-76.4489,0.13165,0.01645625,8,1945.527319,5923
11207,PAXMH,PAXMH_MD,38.3397,-76.4955,0.04025,0.004025,10,1376.740551,6006
11208,PAXMH,PAXMH_MD,38.3614,-76.4887,0.0512,0.003413333,15,1145.567898,6006
11209,PAXMH,PAXMH_MD,38.3832,-76.5049,0.07455,0.007455,10,1272.204802,6090
11210,PAXMH,PAXMH_MD,38.3858,-76.5158,0.03855,0.006425,6,832.9637414,6173
11211,PAXMH,PAXMH_MD,38.4013,-76.5705,0.01625,0.0040625,4,563.96197,6252
11212,PAXMH,PAXMH_MD,38.4109,-76.564,0.0218,0.003114286,7,547.0665106,6253
11213,PAXMH,PAXMH_MD,38.4404,-76.6177,0.25035,0.025035,10,482.1218419,6418
11214,PAXMH,PAXMH_MD,38.4424,-76.6332,0.05285,0.008808333,6,685.5071213,6417
11215,PAXMH,PAXMH_MD,38.4456,-76.6112,0.04125,0.002291667,18,327.4580633,6418
11216,PAXMH,PAXMH_MD,38.4532,-76.6482,0.06145,0.004726923,13,1790.645906,6501
11217,PAXMH,PAXMH_MD,38.4563,-76.6143,0.0724,0.005171429,14,1427.062839,6418
11218,PAXMH,PAXMH_MD,38.4589,-76.6288,0.0765,0.005464286,14,588.2444778,6501
11219,PAXMH,PAXMH_MD,38.4828,-76.6778,0.0864,0.00864,10,4514.205692,6501
11220,PAXMH,PAXMH_MD,38.4997,-76.6761,0.06575,0.005479167,12,5550.803264,6501
11221,PAXMH,PAXMH_MD,38.5133,-76.6689,0.0966,0.008781818,11,6390.998543,6501
11222,PAXOH,PAXOH_MD,38.5754,-76.6734,0.1783,0.019811111,9,12936.66376,6501
11223,PAXTF,PAXTF_MD,38.7276,-76.6935,0.0226,0.003228571,7,12890.64048,7519
11224,PAXTF,PAXTF_MD,38.7621,-76.6957,0.0198,0.0022,9,13192.13562,7603
11225,PAXTF,PAXTF_MD,38.7639,-76.6977,0.0267,0.00445,6,13369.47976,7603
11226,PAXMH,PAXMH_MD,38.3351,-76.4412,0.0403,0.005757143,7,2243.739713,5842
11301,RHDMH,RHDMH_MD,38.869,-76.5145,0.1455,0.010392857,14,1947.193986,8026
11302,RHDMH,RHDMH_MD,38.8755,-76.4963,0.03765,0.0031375,12,459.0254922,8026
11303,RHDMH,RHDMH_MD,38.8819,-76.534,0.1359,0.0169875,8,3743.278261,8026
11304,RHDMH,RHDMH_MD,38.8804,-76.4859,0.04795,0.004359091,11,1030.316617,8027
11305,SOUMH,SOUMH_MD,38.9324,-76.5206,0.073,0.0073,10,4980.995729,8110
11306,SOUMH,SOUMH_MD,38.9338,-76.5203,0.04645,0.00580625,8,5089.678978,8110
11307,SEVMH,SEVMH_MD,39.0023,-76.5015,0.06035,0.004310714,14,4856.907916,8362
11308,SEVMH,SEVMH_MD,39.0434,-76.5575,0.06265,0.004176667,15,11499.37007,8362
11309,SEVMH,SEVMH_MD,39.0452,-76.5617,1.00E-04,5.00E-05,2,11905.72195,8362
11310,MAGMH,MAGMH_MD,39.0752,-76.4641,0.12035,0.013372222,9,3877.108648,8613
11311,PATMH,PATMH_MD,39.1658,-76.4647,0.4533,0.02833125,16,1126.314864,8772
11312,PATMH,PATMH_MD,39.1719,-76.486,1.72435,0.114956667,15,1361.562289,8771
11313,PATMH,PATMH_MD,39.1755,-76.508,0.6444,0.04296,15,1763.647311,8769
11314,PATMH,PATMH_MD,39.1855,-76.4596,0.0015,0.00075,2,1114.412857,8772
11315,PATMH,PATMH_MD,39.1874,-76.522,2.94345,0.154918421,19,1159.977824,8767
11316,PATMH,PATMH_MD,39.198,-76.462,0.41975,0.05246875,8,2253.253138,8771
11317,PATMH,PATMH_MD,39.203,-76.5007,0.1221,0.0111,11,1268.17357,8768
11318,PATMH,PATMH_MD,39.2134,-76.5385,0.0018,0.00036,5,1365.576026,8766
11319,PATMH,PATMH_MD,39.234,-76.4997,0.1907,0.01907,10,4388.656543,8767
11320,BACOH,BACOH_MD,39.2404,-76.4299,0.01205,0.001721429,7,3496.769447,8941
11321,PATMH,PATMH_MD,39.2427,-76.4923,0.0019,0.00038,5,5532.511056,8767
11322,MIDOH,MIDOH_MD,39.3098,-76.3615,2.65475,0.442458333,6,1766.397315,9024
11323,GUNOH,GUNOH_MD,39.334,-76.3612,2.2621,0.377016667,6,3534.939194,9109
11324,GUNOH,GUNOH_MD,39.3741,-76.3379,4.96245,0.354460714,14,5399.439382,9109
11326,PATMH,PATMH_MD,39.2279,-76.5274,0.06475,0.00809375,8,2864.379887,8766
11401,POCOH,POCOH_MD,38.0081,-75.6266,4.00E-04,2.00E-04,2,7142.420819,3942
11402,POCTF,POCTF_MD,38.0741,-75.6157,0.0025,0.000416667,6,13958.12322,3942
11403,MANMH,MANMH_MD,38.1329,-75.8562,0.0919,0.00574375,16,1805.54979,4697
11404,WICMH,WICMH_MD,38.252,-75.8203,0.018,0.001636364,11,8122.334931,5033
11405,NANMH,NANMH_MD,38.2522,-75.9502,0.04345,0.00395,11,2312.361354,5201
11406,NANMH,NANMH_MD,38.2849,-75.9292,0.0335,0.0041875,8,1598.563312,5285
11407,NANMH,NANMH_MD,38.287,-75.9359,0.0208,0.001733333,12,1650.521603,5285
11408,NANMH,NANMH_MD,38.3424,-75.904,0.0536,0.003573333,15,6503.255797,5537
11409,CHOMH2,CHOMH2_MD,38.5981,-76.1544,0.12025,0.010931818,11,1102.368725,6879
11411,CHOMH2,CHOMH2_MD,38.6047,-75.9901,0.1235,0.0095,13,3197.874377,6632
11412,CHOMH2,CHOMH2_MD,38.6058,-76.1059,0.0892,0.005946667,15,889.8890001,6881
11413,CHOMH2,CHOMH2_MD,38.6083,-75.9749,0.03945,0.003034615,13,4316.215549,6632
11414,CHOMH2,CHOMH2_MD,38.6186,-76.1329,0.04765,0.004765,10,782.5633451,6964
11415,CHOOH,CHOOH_MD,38.6982,-75.9965,0.0083,0.001185714,7,12602.99571,6798
11416,CHOTF,CHOTF_MD,38.8285,-75.9114,2.35765,0.235765,10,25528.28536,8052
11419,CHSOH,CHSOH_MD,39.2364,-76.0005,4.1962,0.466244444,9,14520.2839,9550
11420,CHSTF,CHSTF_MD,39.2454,-75.9839,3.606,0.3005,12,13782.75036,9550
11421,SASOH,SASOH_MD,39.3679,-76.0104,0.0118,0.001685714,7,872.7102411,9550
11422,SASOH,SASOH_MD,39.3683,-75.9392,0.0024,0.00048,5,6993.347543,9550
11423,BOHOH,BOHOH_MD,39.4857,-75.9025,7.67415,1.096307143,7,5004.036398,10215
11424,ELKOH,ELKOH_MD,39.5212,-75.8774,0.01245,0.00249,5,8878.5961,10215
11425,ELKOH,ELKOH_MD,39.564,-75.8572,0.01255,0.001394444,9,13386.9554,10214
11426,CHOMH2,CHOMH2_MD,38.6344,-76.1475,0.1087,0.006038889,18,545.0557976,7047
11427,MANMH,MANMH_MD,38.1083,-75.8585,0.01605,0.001459091,11,1297.611575,4696
11428,MANMH,MANMH_MD,38.1088,-75.8974,0.14908,0.014908,10,448.1073207,4695
11501,CB5MH,CB5MH_MD,37.972,-76.1125,0.01265,0.00115,11,970.2211075,4347
11502,TANMH,TANMH_MD,37.975,-76.0725,0.0072,8.00E-04,9,431.2811073,4350
11503,TANMH,TANMH_MD,38.0305,-75.9347,0.04635,0.002575,18,997.0437658,4441
11504,TANMH,TANMH_MD,38.0418,-75.9562,0.04305,0.002391667,18,576.0825576,4524
11505,TANMH,TANMH_MD,38.0631,-75.921,0.01175,0.001305556,9,1509.092253,4526
11506,TANMH,TANMH_MD,38.0764,-76.1032,0.02665,0.001480556,18,218.7996974,4771
11507,CB5MH,CB5MH_MD,38.111,-76.1348,0.0802,0.006169231,13,605.0918023,4938
11508,CB5MH,CB5MH_MD,38.1397,-76.1675,0.00815,0.00101875,8,767.8404318,5021
11509,TANMH,TANMH_MD,38.1449,-75.9704,0.0308,0.002053333,15,1770.902594,4946
11510,TANMH,TANMH_MD,38.1649,-75.9746,0.0129,0.00129,10,646.4420353,4946
11512,CB5MH,CB5MH_MD,38.2553,-76.2409,0.00425,0.000354167,12,1091.00409,5524
11513,CB5MH,CB5MH_MD,38.3081,-76.3727,0.013,0.001444444,9,318.9424318,5764
11514,CB5MH,CB5MH_MD,38.3106,-76.2733,0.01595,0.00145,11,533.979582,5691
11515,CB4MH,CB4MH_MD,38.5825,-76.4638,0.0161,0.0023,7,736.7084448,6855
11516,CHOMH2,CHOMH2_MD,38.6386,-76.1512,0.18545,0.014265385,13,289.1332697,7047
11517,CB4MH,CB4MH_MD,38.6457,-76.4805,0.0208,0.0016,13,848.7267898,7190
11518,CHOMH1,CHOMH1_MD,38.7493,-76.3114,0.1171,0.00731875,16,3219.749585,7709
11519,CB4MH,CB4MH_MD,38.7618,-76.5087,0.04715,0.003367857,14,459.4242283,7606
11520,EASMH,EASMH_MD,38.7939,-76.3539,0.27455,0.030505556,9,86.7690092,7791
11521,CB4MH,CB4MH_MD,38.7989,-76.4526,0.0188,0.00376,5,150.5409622,7780
11523,CB4MH,CB4MH_MD,38.8614,-76.4835,0.1281,0.010675,12,1111.327684,8027
11524,CB4MH,CB4MH_MD,38.8681,-76.4767,0.055,0.003666667,15,355.6708684,8028
11525,CB4MH,CB4MH_MD,38.9763,-76.4292,0.00425,0.000607143,7,703.6179372,8365
11526,TANMH,TANMH_MD,37.9851,-75.9075,0.03695,0.002463333,15,595.8664294,4273
11528,CB4MH,CB4MH_MD,38.7425,-76.3531,0.0323,0.003588889,9,872.2750826,7540
11601,CB3MH,CB3MH_MD,39.0324,-76.2633,0.06045,0.004317857,14,904.9439344,8631
11602,CB3MH,CB3MH_MD,39.0463,-76.3508,0.00265,0.0006625,4,506.622126,8621
11603,CB3MH,CB3MH_MD,39.0703,-76.2785,0.0025,0.000833333,3,569.2945291,8712
11604,CB3MH,CB3MH_MD,39.0735,-76.2933,9.00E-04,0.00018,5,320.2078156,8710
11605,CB3MH,CB3MH_MD,39.0778,-76.3072,0.003,0.001,3,268.08652,8708
11606,CB3MH,CB3MH_MD,39.0787,-76.2781,0.01225,0.00175,7,1362.244013,8711
11607,CB3MH,CB3MH_MD,39.0916,-76.3083,0.0027,0.000675,4,1632.455721,8707
11608,CB3MH,CB3MH_MD,39.1218,-76.3277,0.12615,0.018021429,7,305.2286756,8787
11610,CB3MH,CB3MH_MD,39.1295,-76.2558,0.1445,0.01445,10,3177.80757,8794
11611,CB3MH,CB3MH_MD,39.1635,-76.3005,0.05035,0.005594444,9,479.2455471,8871
11612,CB3MH,CB3MH_MD,39.1683,-76.2831,0.0601,0.00601,10,1543.688133,8872
11613,CB3MH,CB3MH_MD,39.2015,-76.3968,2.3575,0.181346154,13,463.6075726,8860
11614,CB3MH,CB3MH_MD,39.2046,-76.2942,0.0146,0.001216667,12,124.8027534,8952
11616,CB2OH,CB2OH_MD,39.2625,-76.3845,0.2838,0.0473,6,1466.974616,8941
11618,CB2OH,CB2OH_MD,39.2842,-76.2403,0.0752,0.004423529,17,380.7674382,9118
11619,CB2OH,CB2OH_MD,39.3064,-76.2249,0.1364,0.009093333,15,1896.090661,9202
11620,CB2OH,CB2OH_MD,39.3481,-76.1399,2.7924,0.4654,6,1853.20489,9289
11621,CB2OH,CB2OH_MD,39.3589,-76.15,0.05225,0.00653125,8,1834.913118,9371
11622,CB1TF,CB1TF_MD,39.4303,-76.0716,2.22805,0.27850625,8,436.8995946,9623
11623,CB1TF,CB1TF_MD,39.4375,-76.0563,4.3261,0.332776923,13,825.5282403,9707
11624,CB1TF,CB1TF_MD,39.5461,-76.0313,0.0467,0.007783333,6,769.3970008,10202
11625,NORTF,NORTF_MD,39.5636,-75.9796,0.01015,0.001691667,6,5392.590205,10204
11626,CB3MH,CB3MH_MD,39.1698,-76.4322,0.20515,0.029307143,7,667.0039366,8775
11627,CB3MH,CB3MH_MD,39.0544,-76.3227,0.04045,0.003677273,11,1288.951318,8624
11628,CB2OH,CB2OH_MD,39.2261,-76.2647,0.4699,0.039158333,12,1603.233337,9037
11J01,JMSPH,JMSPH_VA,36.9506,-76.2929,0.037,0.004111111,9,1651.774106,730
11J02,JMSPH,JMSPH_VA,36.9959,-76.3683,0.078,0.004588235,17,304.6890468,724
11J03,JMSPH,JMSPH_VA,36.9524,-76.3366,0.038,0.003166667,12,675.9417757,644
11J04,LAFMH,LAFMH_VA,36.8915,-76.2896,0.018,0.0018,10,8169.678368,730
11J05,ELIPH,ELIPH_VA,36.8511,-76.3025,0.028,0.003111111,9,10279.71901,476
11J06,EBEMH,EBEMH_VA,36.8338,-76.2561,0.06,0.004615385,13,13906.85622,821
11J08,JMSPH,JMSPH_VA,36.941,-76.3942,0.673,0.028041667,24,427.3569163,558
11J09,JMSMH,JMSMH_VA,36.939,-76.4445,0.027,0.003,9,1205.906293,471
11J10,JMSMH,JMSMH_VA,37.0341,-76.4951,0.163,0.00815,20,746.3675069,630
11J11,JMSMH,JMSMH_VA,36.99,-76.5652,0.034,0.0034,10,3644.547079,544
11J14,JMSMH,JMSMH_VA,37.0414,-76.6075,0.06,0.006,10,889.1140821,539
11J16,JMSMH,JMSMH_VA,37.0965,-76.6555,0.092,0.0092,10,722.2510053,617
11J17,JMSMH,JMSMH_VA,37.1563,-76.6215,0.007,0.001166667,6,271.0919195,868
11J18,JMSMH,JMSMH_VA,37.1652,-76.6207,0.033,0.003666667,9,792.9866776,868
11J19,JMSMH,JMSMH_VA,37.1854,-76.6191,0.027,0.0027,10,973.4153361,951
11J20,CHKOH,CHKOH_VA,37.3137,-76.8837,0.017,0.0034,5,8166.407192,768
11J21,CHKOH,CHKOH_VA,37.3986,-76.9408,0.014,0.00175,8,18296.15065,597
11J22,JMSOH,JMSOH_VA,37.2332,-76.9015,0.05,0.01,5,747.7093395,683
11J23,JMSOH,JMSOH_VA,37.2279,-76.9227,0.062,0.006888889,9,937.0268659,599
11J24,JMSTF,JMSTF_NATL,37.2949,-76.9879,4.203,0.2626875,16,7189.062924,597
11J26,APPTF,APPTF_VA,37.32,-77.2831,0.022,0.003142857,7,30274.66542,597
11J27,JMSTF,JMSTF_NATL,37.3068,-77.0124,3.402,0.261692308,13,9329.185881,597
11J28,JMSOH,JMSOH_VA,37.1915,-76.778,0.772,0.085777778,9,1054.272514,774
11J29,JMSMH,JMSMH_VA,36.9137,-76.4359,0.011,0.001375,8,648.8527261,473
11J30,JMSPH,JMSPH_VA,36.9609,-76.3786,0.04,0.002352941,17,783.4264104,641
11M01,CB7PH,CB7PH_VA,37.0842,-75.9795,0.016,0.001333333,12,1408.684454,1749
11M02,CB8PH,CB8PH_VA,36.931,-76.077,0.645,0.014659091,44,1271.157579,909
11M03,CB8PH,CB8PH_VA,36.9297,-76.1091,0.119,0.00371875,32,1636.580212,908
11M05,CB8PH,CB8PH_VA,36.9764,-76.1327,0.738,0.014470588,51,826.9577641,990
11M06,CB6PH,CB6PH_VA,37.1151,-76.2341,0.088,0.00283871,31,464.0861531,1483
11M07,CB7PH,CB7PH_VA,37.1792,-76.109,0.141,0.00564,25,1139.272809,1993
11M08,MOBPH,MOBPH_VA,37.2453,-76.2932,0.043,0.001535714,28,853.5975465,1978
11M09,MOBPH,MOBPH_VA,37.3117,-76.3312,0.016,0.001333333,12,259.0376314,2141
11M10,MOBPH,MOBPH_VA,37.3525,-76.3585,0.013,0.0013,10,417.812257,2222
11M11,MOBPH,MOBPH_VA,37.3642,-76.4507,0.013,0.0026,5,610.9399355,2216
11M12,CB6PH,CB6PH_VA,37.2931,-76.1649,0.127,0.003432432,37,1929.606152,2238
11M13,CB6PH,CB6PH_VA,37.3344,-76.1653,0.069,0.00237931,29,1784.456268,2321
11M14,CB7PH,CB7PH_VA,37.4459,-76.0389,0.079,0.002724138,29,1850.973138,2581
11M15,CB7PH,CB7PH_VA,37.4555,-75.9745,0.03,0.001304348,23,260.5457064,2585
11M16,CB6PH,CB6PH_VA,37.4912,-76.2248,0.011,0.001571429,7,1467.323743,2566
11M17,CB7PH,CB7PH_VA,37.6307,-76.1055,0.026,0.002166667,12,1477.601711,2912
11M19,CB5MH,CB5MH_VA,37.6818,-76.2883,0.022,0.001375,16,1210.01542,3149
11M20,CB7PH,CB7PH_VA,37.746,-75.9833,0.067,0.002392857,28,1144.483552,3342
11M21,CB7PH,CB7PH_VA,37.7551,-76.0385,0.031,0.00147619,21,670.9684617,3339
11M22,CB5MH,CB5MH_VA,37.8155,-76.1509,1.974,0.141,14,638.436608,3667
11M23,TANMH,TANMH_VA,37.8424,-75.8886,0.027,0.001285714,21,964.8456317,3683
11M24,TANMH,TANMH_VA,37.881,-75.836,0.019,0.001461538,13,1002.758754,3769
11M25,POCOH,POCOH_VA,37.9446,-75.6721,0.188,0.008952381,21,1652.1574,3942
11M26,CB7PH,CB7PH_VA,37.6591,-76.0395,0.035,0.004375,8,1047.244391,3002
11M27,CB8PH,CB8PH_VA,36.9876,-76.19,0.109,0.003633333,30,936.2931966,903
11R01,RPPMH,RPPMH_VA,37.6137,-76.4406,0.086,0.004777778,18,872.4154044,2885
11R02,RPPMH,RPPMH_VA,37.6469,-76.4949,0.031,0.002066667,15,207.4329992,2965
11R05,RPPMH,RPPMH_VA,37.6355,-76.5213,0.003,0.003,1,1258.114824,2879
11R06,RPPMH,RPPMH_VA,37.625,-76.5371,0.201,0.018272727,11,65.86577343,2878
11R07,RPPMH,RPPMH_VA,37.6562,-76.5658,0.074,0.004933333,15,854.2150808,2960
11R08,RPPMH,RPPMH_VA,37.7101,-76.5909,0.064,0.007111111,9,1000.514118,3211
11R10,RPPMH,RPPMH_VA,37.7265,-76.6075,0.093,0.008454545,11,1082.764152,3377
11R11,RPPMH,RPPMH_VA,37.7329,-76.6184,0.088,0.007333333,12,183.7521643,3377
11R12,RPPMH,RPPMH_VA,37.7391,-76.6108,0.052,0.005777778,9,813.3788258,3377
11R13,RPPMH,RPPMH_VA,37.763,-76.6412,0.014,0.002333333,6,779.2416192,3544
11R14,RPPMH,RPPMH_VA,37.8029,-76.6586,0.039,0.004875,8,1120.816055,3795
11R15,RPPMH,RPPMH_VA,37.7937,-76.7003,0.037,0.004625,8,651.6276055,3793
11R17,RPPMH,RPPMH_VA,37.8287,-76.7361,0.023,0.002555556,9,524.9515527,4043
11R19,RPPMH,RPPMH_VA,37.8889,-76.775,0.042,0.0042,10,722.1363105,4461
11R20,RPPMH,RPPMH_VA,37.9669,-76.8655,0.016,0.0016,10,1012.599486,4962
11R21,RPPOH,RPPOH_VA,38.0007,-76.9059,0.009,0.0015,6,6174.461956,4962
11R22,RPPTF,RPPTF_VA,38.1468,-77.107,0.021,0.002625,8,17030.49857,6058
11R23,RPPTF,RPPTF_VA,38.1523,-77.1288,0.063,0.004846154,13,18390.63383,6142
11R24,RPPTF,RPPTF_VA,38.1659,-77.1765,0.05,0.005555556,9,17530.86043,6640
11R25,RPPTF,RPPTF_VA,38.1902,-77.2075,0.072,0.0072,10,14268.66464,6640
11R26,RPPMH,RPPMH_VA,37.9734,-76.8823,0.029,0.004142857,7,2631.167,4962
11R28,CRRMH,CRRMH_VA,37.6572,-76.4884,0.029,0.002416667,12,1180.97428,2965
11R29,RPPMH,RPPMH_VA,37.7307,-76.5769,0.003,0.0015,2,596.1166003,3379
11R30,RPPTF,RPPTF_VA,38.0979,-77.0336,0.019,0.002111111,9,15270.66074,5974
11R31,RPPMH,RPPMH_VA,37.6195,-76.5348,0.05,0.002777778,18,641.7707753,2878
11Y01,YRKPH,YRKPH_VA,37.269,-76.5517,0.047,0.001958333,24,470.5675832,1792
11Y02,YRKPH,YRKPH_VA,37.2778,-76.5443,0.137,0.0085625,16,548.3986069,1876
11Y04,YRKPH,YRKPH_VA,37.2729,-76.5759,0.08,0.005333333,15,73.14323929,1790
11Y06,YRKPH,YRKPH_VA,37.2979,-76.5683,0.035,0.004375,8,995.1344608,1874
11Y07,YRKMH,YRKMH_VA,37.3,-76.6074,0.071,0.0044375,16,290.0589344,1871
11Y09,YRKMH,YRKMH_VA,37.3214,-76.61,0.06,0.00375,16,638.4933145,1954
11Y10,YRKMH,YRKMH_VA,37.3231,-76.621,0.021,0.0014,15,354.6715281,1954
11Y11,YRKMH,YRKMH_VA,37.3554,-76.6186,1.465,0.056346154,26,980.2426601,2037
11Y12,YRKMH,YRKMH_VA,37.3939,-76.6618,0.051,0.0034,15,1323.764304,2118
11Y13,YRKMH,YRKMH_VA,37.4326,-76.7019,0.091,0.007,13,1409.691066,2283
11Y14,YRKMH,YRKMH_VA,37.4346,-76.7026,0.279,0.014684211,19,1179.303182,2283
11Y15,YRKMH,YRKMH_VA,37.4394,-76.7351,0.056,0.003733333,15,1181.087342,2282
11Y16,YRKMH,YRKMH_VA,37.4901,-76.7782,0.098,0.008166667,12,6385.934365,2282
11Y17,MPNOH,MPNOH_VA,37.6148,-76.8553,0.004,0.001333333,3,21599.88015,2282
11Y18,MPNOH,MPNOH_VA,37.614,-76.8561,0.009,0.0018,5,21561.07805,2282
11Y19,MPNTF,MPNTF_VA,37.6907,-76.9473,0.15,0.025,6,22950.78849,3959
11Y20,MPNTF,MPNTF_VA,37.6993,-76.9722,0.597,0.074625,8,24165.97526,4126
11Y21,PMKOH,PMKOH_VA,37.5601,-76.8723,0.019,0.002111111,9,17761.71924,2282
11Y22,PMKOH,PMKOH_VA,37.5553,-76.904,0.003,0.001,3,19540.54493,2282
11Y23,PMKOH,PMKOH_VA,37.5492,-76.9429,0.01,0.0025,4,22022.76653,2282
11Y25,PMKTF,PMKTF_VA,37.5872,-76.9721,2.167,0.309571429,7,26485.16156,2282
11Y26,YRKMH,YRKMH_VA,37.4566,-76.7367,0.03,0.004285714,7,1164.336596,2282
11Y27,YRKMH,YRKMH_VA,37.4418,-76.7231,0.028,0.002,14,877.2584005,2282
11Y28,YRKMH,YRKMH_VA,37.4418,-76.7231,0.023,0.002555556,9,877.2584005,2282
12101,POTMH,POTMH_MD,37.9502,-76.3388,0.03095,0.003438889,9,1257.871696,4410
12102,POTMH,POTMH_MD,37.958,-76.3458,0.0176,0.0022,8,428.8731897,4493
12103,POTMH,POTMH_MD,37.9876,-76.3354,0,0,1,679.6249138,4579
12104,POTMH,POTMH_MD,38.0231,-76.4135,0,0,1,828.9701926,4825
12105,POTMH,POTMH_MD,38.0368,-76.476,0,0,1,236.9423119,4904
12106,POTMH,POTMH_MD,38.048,-76.3405,0.01005,0.000913636,11,250.6144518,4832
12107,POTMH,POTMH_MD,38.0657,-76.482,0,0,1,742.8041926,4988
12108,POTMH,POTMH_MD,38.0993,-76.5194,0,0,1,447.1064967,5154
12109,POTMH,POTMH_MD,38.1008,-76.4938,0,0,1,479.1180303,5156
12110,POTMH,POTMH_MD,38.2045,-76.6103,0,0,1,1256.209398,5571
12111,POTMH,POTMH_MD,38.2115,-76.7356,0.0253,0.002108333,12,1020.193777,5730
12112,POTMH,POTMH_MD,38.2134,-76.6268,0,0,1,360.5651433,5654
12113,POTMH,POTMH_MD,38.2189,-76.8659,0.00045,0.000225,2,1609.828397,5977
12114,POTMH,POTMH_MD,38.2282,-76.8553,0.00035,0.000175,2,958.6868191,5977
12116,POTMH,POTMH_MD,38.2506,-76.6622,5.00E-05,5.00E-05,1,2823.139761,5735
12117,POTMH,POTMH_MD,38.2828,-76.8059,0.02505,0.002783333,9,1360.604289,6064
12118,POTMH,POTMH_MD,38.3053,-76.964,0.00265,0.000883333,3,490.5998553,6311
12119,POTMH,POTMH_MD,38.3356,-76.84,0.0361,0.006016667,6,1201.923341,6232
12120,POTMH,POTMH_MD,38.3408,-76.9997,2.696,0.245090909,11,1614.561261,6395
12121,POTOH,POTOH_VA2,38.3625,-77.1706,0.0244,0.00488,5,1693.697909,6642
12122,POTOH,POTOH_VA2,38.3669,-77.2761,2.848,0.356,8,1766.793318,6808
12123,POTOH,POTOH_VA2,38.3809,-77.1409,0.04555,0.006507143,7,2049.391056,6644
12124,POTOH,POTOH_CHAP,38.4632,-77.0385,0,0,1,5936.326197,6647
12125,POTTF,POTTF_MD,38.54,-77.2627,16.3971,1.261315385,13,14303.96526,6892
12126,POTOH,POTOH_VA2,38.5211,-77.2731,4.02105,0.402105,10,12040.95208,6892
12201,PAXMH,PAXMH_MD,38.2944,-76.4506,0.02805,0.0023375,12,1863.539854,5840
12202,PAXMH,PAXMH_MD,38.295,-76.4487,0.0094,0.001044444,9,1823.596704,5840
12203,PAXMH,PAXMH_MD,38.3022,-76.4251,0.0768,0.006981818,11,1703.899519,5842
12204,PAXMH,PAXMH_MD,38.3022,-76.4509,0.00775,0.0019375,4,1002.329704,5840
12205,PAXMH,PAXMH_MD,38.3071,-76.4569,0.0042,0.00105,4,505.8992546,5839
12206,PAXMH,PAXMH_MD,38.3123,-76.4688,0.12185,0.008123333,15,691.6821888,5839
12208,PAXMH,PAXMH_MD,38.3783,-76.5183,0.01895,0.00236875,8,1071.934966,6088
12209,PAXMH,PAXMH_MD,38.3839,-76.498,0.0191,0.00191,10,1171.444756,6090
12210,PAXMH,PAXMH_MD,38.3875,-76.5255,0.0052,0.0026,2,385.8443419,6172
12211,PAXMH,PAXMH_MD,38.3933,-76.498,0,0,1,1507.084156,6173
12212,PAXMH,PAXMH_MD,38.4039,-76.5719,6.00E-04,6.00E-04,1,385.8625014,6252
12213,PAXMH,PAXMH_MD,38.4133,-76.5876,0,0,1,1306.668323,6335
12214,PAXMH,PAXMH_MD,38.436,-76.6118,3.00E-04,0.00015,2,844.7739434,6418
12215,PAXMH,PAXMH_MD,38.4607,-76.6279,0.03215,0.00401875,8,489.9697485,6501
12216,PAXMH,PAXMH_MD,38.4607,-76.6582,0.09185,0.009185,10,2278.450218,6501
12218,PAXMH,PAXMH_MD,38.4771,-76.6608,0.0353,0.0044125,8,2912.461865,6501
12219,PAXMH,PAXMH_MD,38.4815,-76.6529,0.3694,0.052771429,7,2693.200799,6501
12220,PAXMH,PAXMH_MD,38.4854,-76.6549,0.01255,0.001792857,7,3136.205471,6501
12221,PAXMH,PAXMH_MD,38.4873,-76.6666,0.0422,0.006028571,7,3996.817753,6501
12222,PAXMH,PAXMH_MD,38.5227,-76.6649,0.10105,0.033683333,3,7168.191646,6501
12223,PAXOH,PAXOH_MD,38.5912,-76.6716,2.377,0.264111111,9,13969.49501,6934
12224,PAXTF,PAXTF_MD,38.7288,-76.6957,0.0174,0.0087,2,13069.63814,7519
12226,PAXMH,PAXMH_MD,38.3233,-76.4342,0.02085,0.00260625,8,863.0889849,5842
12227,PAXMH,PAXMH_MD,38.4286,-76.6021,0.0113,0.001614286,7,834.6649028,6335
12301,WSTMH,WSTMH_MD,38.8587,-76.5077,0.10735,0.010735,10,2015.029128,7943
12302,WSTMH,WSTMH_MD,38.8591,-76.532,0.0601,0.01202,5,3738.090722,8026
12303,WSTMH,WSTMH_MD,38.8656,-76.4997,0.1354,0.010415385,13,994.4537477,8026
12304,SEVMH,SEVMH_MD,38.989,-76.4848,0.05575,0.004288462,13,2828.479109,8362
12305,SEVMH,SEVMH_MD,39.0047,-76.5045,0.04185,0.004185,10,5225.218744,8362
