STATION,CBPSEG,cbpseg_st,LATITUDE,LONGITUDE,SUM,MEAN,COUNT
4604,CB3MH,CB3MH_MD,39.0505,-76.2878,0.023,0.0015333333333333334,15
4605,CB3MH,CB3MH_MD,39.08,-76.3309,0.36384999999999995,0.07276999999999999,5
4606,CB3MH,CB3MH_MD,39.0888,-76.3358,0.8781,0.219525,4
4607,CB3MH,CB3MH_MD,39.0907,-76.2843,0.11589999999999999,0.028974999999999997,4
4608,CB3MH,CB3MH_MD,39.111,-76.3923,0.5579500000000001,0.06974375000000001,8
4609,CB3MH,CB3MH_MD,39.1521,-76.4161,0.00375,0.00075,5
4610,CB3MH,CB3MH_MD,39.1549,-76.3386,0.5047999999999999,0.0721142857142857,7
4611,CB3MH,CB3MH_MD,39.1722,-76.31659999999998,0.531,0.04827272727272727,11
4612,CB3MH,CB3MH_MD,39.1722,-76.4225,0.12329999999999999,0.013699999999999999,9
4613,CB3MH,CB3MH_MD,39.1772,-76.2898,0.0038,0.0019,2
4614,CB3MH,CB3MH_MD,39.1934,-76.3905,0.58595,0.06510555555555556,9
4615,CB2OH,CB2OH_MD,39.2446,-76.4049,2.7794000000000003,0.2316166666666667,12
4616,CB2OH,CB2OH_MD,39.3489,-76.143,2.7432,0.2286,12
4617,CB2OH,CB2OH_MD,39.3598,-76.1461,0.0264,0.00528,5
4618,CB2OH,CB2OH_MD,39.376,-76.15869999999998,0.0593,0.0074125,8
4619,CB1TF,CB1TF_MD,39.4083,-76.06579999999998,0.06095,0.01219,5
4620,CB1TF,CB1TF_MD,39.4373,-76.0553,0.0421,0.00421,10
4621,CB1TF,CB1TF_MD,39.4553,-76.0506,0.0266,0.003325,8
4622,CB1TF,CB1TF_MD,39.5264,-76.0704,0.0022,0.00055,4
4623,CB1TF,CB1TF_MD,39.5308,-76.0505,0.003,0.000375,8
4624,CB1TF,CB1TF_MD,39.5332,-76.0197,0.0145,0.0016111111111111111,9
4625,NORTF,NORTF_MD,39.589,-75.9551,0.02348,0.00587,4
4626,CB2OH,CB2OH_MD,39.2405,-76.2641,0.9493999999999999,0.1356285714285714,7
5101,POTMH,POTMH_MD,37.9348,-76.2761,0.01965,0.00131,15
5102,POTMH,POTMH_MD,37.9596,-76.36239999999998,0.01555,0.001555,10
5104,POTMH,POTMH_MD,38.0075,-76.4118,0.00375,0.00075,5
5106,POTMH,POTMH_MD,38.0826,-76.4548,0.0201,0.0018272727272727273,11
5107,POTMH,POTMH_MD,38.1285,-76.55209999999998,0.0,0.0,1
5108,POTMH,POTMH_MD,38.1344,-76.6025,0.08399999999999999,0.0052499999999999995,16
5110,POTMH,POTMH_MD,38.1486,-76.5612,0.0,0.0,1
5111,POTMH,POTMH_MD,38.1688,-76.6997,0.0007,0.0007,1
5112,POTMH,POTMH_MD,38.1804,-76.5276,0.02165,0.001968181818181818,11
5113,POTMH,POTMH_MD,38.1909,-76.84919999999998,0.0011,0.00055,2
5114,POTMH,POTMH_MD,38.2064,-76.89019999999998,0.0015,0.00075,2
5115,POTMH,POTMH_MD,38.2146,-76.8284,0.0015999999999999999,0.0005333333333333333,3
5116,POTMH,POTMH_MD,38.2226,-76.83499999999998,0.0013499999999999999,0.0006749999999999999,2
5117,POTMH,POTMH_MD,38.2505,-76.81669999999998,0.08455,0.008455,10
5118,POTMH,POTMH_MD,38.2814,-76.8146,0.02835,0.00315,9
5119,POTMH,POTMH_MD,38.2847,-76.9949,0.052099999999999994,0.005209999999999999,10
5120,POTMH,POTMH_MD,38.2893,-76.7128,0.0002,6.666666666666667e-05,3
5121,POTMH,POTMH_MD,38.3151,-76.9825,0.0036,0.0006,6
5122,POTMH,POTMH_MD,38.3254,-76.9428,0.04315,0.0035958333333333333,12
5123,POTMH,POTMH_MD,38.3599,-76.8382,0.01685,0.00210625,8
5126,POTOH,POTOH_VA2,38.394,-77.1105,2.4161499999999996,0.21964999999999996,11
5127,POTMH,POTMH_MD,38.223,-76.6644,0.0021000000000000003,0.0007000000000000001,3
5128,POTMH,POTMH_MD,38.1347,-76.5376,0.0,0.0,1
5129,POTMH,POTMH_MD,38.2207,-76.76399999999998,0.05165,0.005165,10
5130,POTMH,POTMH_MD,38.1125,-76.50749999999998,0.0,0.0,1
5201,PAXMH,PAXMH_MD,38.3041,-76.44119999999998,0.00545,0.0007785714285714286,7
5202,PAXMH,PAXMH_MD,38.3073,-76.4653,0.05689999999999999,0.004741666666666666,12
5203,PAXMH,PAXMH_MD,38.311,-76.4683,0.029400000000000003,0.002672727272727273,11
5204,PAXMH,PAXMH_MD,38.3214,-76.43899999999998,0.011899999999999999,0.0010818181818181818,11
5205,PAXMH,PAXMH_MD,38.3273,-76.4504,0.03685,0.00335,11
5206,PAXMH,PAXMH_MD,38.3275,-76.4516,0.03735,0.002873076923076923,13
5208,PAXMH,PAXMH_MD,38.3335,-76.5141,0.0001,5e-05,2
5209,PAXMH,PAXMH_MD,38.3444,-76.4817,0.0199,0.0024875,8
5210,PAXMH,PAXMH_MD,38.35,-76.4731,0.0232,0.001657142857142857,14
5211,PAXMH,PAXMH_MD,38.3601,-76.4781,0.0187,0.0018700000000000001,10
5212,PAXMH,PAXMH_MD,38.3791,-76.4963,0.03275,0.0029772727272727273,11
5213,PAXMH,PAXMH_MD,38.3897,-76.539,0.00015000000000000001,7.500000000000001e-05,2
5214,PAXMH,PAXMH_MD,38.3999,-76.54529999999998,0.017499999999999998,0.0024999999999999996,7
5215,PAXMH,PAXMH_MD,38.4055,-76.58209999999998,0.00885,0.0022125,4
5216,PAXMH,PAXMH_MD,38.4108,-76.5657,0.0365,0.0028076923076923075,13
5217,PAXMH,PAXMH_MD,38.4376,-76.6393,0.08085,0.004755882352941177,17
5218,PAXMH,PAXMH_MD,38.4452,-76.604,0.013000000000000001,0.0013000000000000002,10
5220,PAXMH,PAXMH_MD,38.4865,-76.6551,0.0348,0.0031636363636363633,11
5221,PAXMH,PAXMH_MD,38.5067,-76.674,0.00385,0.00048125,8
5223,PAXMH,PAXMH_MD,38.5164,-76.6589,0.0834,0.006415384615384615,13
5224,PAXMH,PAXMH_MD,38.5399,-76.67499999999998,0.20205,0.018368181818181818,11
5225,PAXOH,PAXOH_MD,38.555,-76.67069999999998,0.2692,0.022433333333333333,12
5226,PAXMH,PAXMH_MD,38.3765,-76.52589999999998,0.02905,0.0032277777777777778,9
5227,PAXOH,PAXOH_MD,38.6184,-76.6735,0.06545000000000001,0.004675,14
5228,PAXMH,PAXMH_MD,38.3354,-76.50629999999998,0.00135,0.0003375,4
5301,WSTMH,WSTMH_MD,38.8388,-76.5356,0.009000000000000001,0.001,9
5302,WSTMH,WSTMH_MD,38.8541,-76.506,0.19055,0.013610714285714285,14
5304,RHDMH,RHDMH_MD,38.8748,-76.51519999999998,0.09425,0.007854166666666667,12
5305,RHDMH,RHDMH_MD,38.8866,-76.534,0.0113,0.0014125,8
5306,SOUMH,SOUMH_MD,38.904,-76.4911,0.0624,0.0052,12
5307,SOUMH,SOUMH_MD,38.9309,-76.515,0.0763,0.005086666666666667,15
5308,SOUMH,SOUMH_MD,38.9436,-76.543,0.1388,0.007711111111111111,18
5309,SEVMH,SEVMH_MD,39.0507,-76.5468,0.0,0.0,1
5310,MAGMH,MAGMH_MD,39.0565,-76.4263,0.10465,0.0069766666666666675,15
5311,MAGMH,MAGMH_MD,39.0674,-76.4953,0.09365,0.0052027777777777775,18
5312,MAGMH,MAGMH_MD,39.0704,-76.49079999999998,0.0,0.0,1
5313,SEVMH,SEVMH_MD,39.0737,-76.57439999999998,0.0,0.0,1
5314,SEVMH,SEVMH_MD,39.0755,-76.5997,0.0,0.0,1
5315,PATMH,PATMH_MD,39.1508,-76.53919999999998,5e-05,5e-05,1
5316,PATMH,PATMH_MD,39.1933,-76.5241,0.3138,0.02092,15
5318,PATMH,PATMH_MD,39.2126,-76.455,0.022600000000000002,0.0016142857142857144,14
5319,PATMH,PATMH_MD,39.2185,-76.51309999999998,0.10305,0.00687,15
5320,PATMH,PATMH_MD,39.2361,-76.55169999999998,0.00225,0.0005625,4
5322,BACOH,BACOH_MD,39.3011,-76.4886,0.044610000000000004,0.011152500000000001,4
5323,MIDOH,MIDOH_MD,39.3101,-76.3572,2.9549999999999996,0.24624999999999997,12
5324,GUNOH,GUNOH_MD,39.3145,-76.3097,0.30489999999999995,0.030489999999999996,10
5325,GUNOH,GUNOH_MD,39.3359,-76.31969999999998,0.0261,0.002372727272727273,11
5326,MIDOH,MIDOH_MD,39.3234,-76.37019999999998,2.37425,0.33917857142857144,7
5328,MIDOH,MIDOH_MD,39.2903,-76.3912,1.552,0.388,4
5329,MAGMH,MAGMH_MD,39.0795,-76.4996,0.0706,0.0044125,16
5401,POCOH,POCOH_MD,37.9542,-75.6533,0.1023,0.005683333333333334,18
5402,POCOH,POCOH_MD,37.9564,-75.6742,0.0768,0.0051199999999999996,15
5403,BIGMH,BIGMH_MD,38.0434,-75.8446,0.02675,0.001671875,16
5404,BIGMH,BIGMH_MD,38.064,-75.8559,0.0107,0.00107,10
5405,MANMH,MANMH_MD,38.118,-75.8819,0.01925,0.0016041666666666667,12
5406,MANMH,MANMH_MD,38.1416,-75.9179,0.01585,0.000990625,16
5408,WICMH,WICMH_MD,38.2195,-75.85819999999998,0.039349999999999996,0.003934999999999999,10
5409,WICMH,WICMH_MD,38.2622,-75.79819999999998,0.0777,0.004316666666666667,18
5410,NANMH,NANMH_MD,38.3483,-75.8785,0.0253,0.002108333333333333,12
5411,NANOH,NANOH_MD,38.3989,-75.8422,0.08545,0.006573076923076923,13
5412,NANOH,NANOH_MD,38.5117,-75.7582,0.01695,0.00211875,8
5413,CHOOH,CHOOH_MD,38.669,-75.95579999999998,0.45355,0.028346875,16
5415,CHSMH,CHSMH_MD,38.9974,-76.18309999999998,0.10985,0.009154166666666666,12
5416,CHSMH,CHSMH_MD,39.0003,-76.20409999999998,0.11315,0.011315,10
5417,CHSMH,CHSMH_MD,39.0219,-76.26489999999998,0.0166,0.0023714285714285716,7
5420,SASOH,SASOH_MD,39.3673,-75.8617,0.013600000000000001,0.004533333333333334,3
5421,SASOH,SASOH_MD,39.368,-75.9478,0.00745,0.0018625,4
5422,SASOH,SASOH_MD,39.377,-76.0398,0.013099999999999999,0.0016374999999999998,8
5423,SASOH,SASOH_MD,39.3809,-75.9945,0.03235,0.00404375,8
5424,ELKOH,ELKOH_MD,39.5102,-75.91379999999998,0.0356,0.002225,16
5425,ELKOH,ELKOH_MD,39.5135,-75.89629999999998,0.89555,0.11194375,8
5426,ELKOH,ELKOH_MD,39.461,-75.9693,1.91775,0.23971875,8
5428,NANMH,NANMH_MD,38.33,-75.9042,0.1453,0.009686666666666668,15
5429,CHSMH,CHSMH_MD,38.9991,-76.2044,0.08055,0.007322727272727272,11
5430,CHOTF,CHOTF_MD,38.8651,-75.8416,0.00045,0.000225,2
5501,CB5MH,CB5MH_MD,37.9163,-76.2538,0.025500000000000002,0.0017000000000000001,15
5502,POCMH,POCMH_MD,37.925,-75.82729999999998,0.02025,0.0011250000000000001,18
5503,CB5MH,CB5MH_MD,37.9803,-76.25329999999998,0.0038,0.00076,5
5504,CB5MH,CB5MH_MD,37.9841,-76.25969999999998,0.0011,0.00036666666666666667,3
5505,TANMH,TANMH_MD,37.9798,-75.95489999999998,0.00505,0.0005611111111111111,9
5506,CB5MH,CB5MH_MD,38.0562,-76.1932,0.002,0.0003333333333333333,6
5507,TANMH,TANMH_MD,38.0594,-75.9491,0.0839,0.0034958333333333334,24
5508,TANMH,TANMH_MD,38.0617,-75.97549999999998,0.0419,0.0023277777777777776,18
5509,TANMH,TANMH_MD,38.0979,-76.1083,0.020050000000000002,0.0012531250000000001,16
5510,CB5MH,CB5MH_MD,38.2351,-76.1815,0.01895,0.001184375,16
5511,HNGMH,HNGMH_MD,38.2529,-76.1584,0.01995,0.0011083333333333333,18
5513,HNGMH,HNGMH_MD,38.3125,-76.17749999999998,0.0153,0.00153,10
5514,LCHMH,LCHMH_MD,38.5087,-76.2851,0.0111,0.0008538461538461539,13
5515,LCHMH,LCHMH_MD,38.5526,-76.2947,0.04555,0.0037958333333333334,12
5516,CHOMH1,CHOMH1_MD,38.6141,-76.21479999999998,0.060649999999999996,0.003567647058823529,17
5517,CHOMH1,CHOMH1_MD,38.6161,-76.3191,0.03005,0.002731818181818182,11
5518,CB4MH,CB4MH_MD,38.6417,-76.363,1.1321500000000002,0.07075937500000001,16
5519,CB4MH,CB4MH_MD,38.7251,-76.47419999999998,0.0033,0.00066,5
5520,CB4MH,CB4MH_MD,38.7745,-76.35689999999998,0.151,0.008388888888888888,18
5521,CB4MH,CB4MH_MD,38.8471,-76.4384,0.00030000000000000003,0.00015000000000000001,2
5522,EASMH,EASMH_MD,38.8557,-76.1793,0.0321,0.002675,12
5523,EASMH,EASMH_MD,38.8711,-76.3011,0.03555,0.002539285714285714,14
5525,CB4MH,CB4MH_MD,38.9636,-76.4397,0.34704999999999997,0.03856111111111111,9
5527,CHOMH1,CHOMH1_MD,38.7067,-76.2429,0.02865,0.002203846153846154,13
5528,CB5MH,CB5MH_MD,38.3228,-76.3738,0.0044,0.0011,4
5601,CB3MH,CB3MH_MD,39.0314,-76.3583,0.00075,0.00025,3
5602,CB3MH,CB3MH_MD,39.0659,-76.3806,0.04665,0.006664285714285714,7
5603,CB3MH,CB3MH_MD,39.0674,-76.3668,0.14909999999999998,0.021299999999999996,7
5604,CB3MH,CB3MH_MD,39.0691,-76.3555,0.11435,0.01429375,8
5605,CB3MH,CB3MH_MD,39.0877,-76.2718,0.0176,0.0014666666666666667,12
5606,CB3MH,CB3MH_MD,39.0924,-76.3369,0.05865,0.008378571428571428,7
5607,CB3MH,CB3MH_MD,39.0977,-76.3605,0.0864,0.00864,10
5608,CB3MH,CB3MH_MD,39.1131,-76.3156,0.0887,0.029566666666666668,3
5609,CB3MH,CB3MH_MD,39.1159,-76.421,0.17275,0.010796875,16
5610,CB3MH,CB3MH_MD,39.1364,-76.319,0.09425,0.010472222222222223,9
5611,CB3MH,CB3MH_MD,39.1403,-76.4049,0.0001,0.0001,1
5612,CB3MH,CB3MH_MD,39.1405,-76.4282,0.58675,0.045134615384615384,13
5614,CB3MH,CB3MH_MD,39.1568,-76.43389999999998,0.0196,0.0017818181818181817,11
5615,CB3MH,CB3MH_MD,39.1947,-76.4122,0.0598,0.0046,13
5616,CB2OH,CB2OH_MD,39.2218,-76.313,4.3322,0.28881333333333337,15
5617,CB2OH,CB2OH_MD,39.2402,-76.2985,1.65605,0.11828928571428572,14
5618,CB2OH,CB2OH_MD,39.2786,-76.2489,0.01165,0.0008961538461538462,13
5620,CB2OH,CB2OH_MD,39.3832,-76.15,3.1379,0.2413769230769231,13
5621,CB2OH,CB2OH_MD,39.3954,-76.04989999999998,1.0526,0.08771666666666667,12
5622,CB1TF,CB1TF_MD,39.4286,-76.01519999999998,0.7851,0.13085,6
5625,NORTF,NORTF_MD,39.5457,-75.9743,0.00835,0.00167,5
5626,CB3MH,CB3MH_MD,39.1421,-76.36839999999998,0.27625,0.017265625,16
5628,CB2OH,CB2OH_MD,39.3627,-76.1743,0.021249999999999998,0.0026562499999999998,8
5629,CB1TF,CB1TF_MD,39.419,-76.0134,0.18039999999999998,0.016399999999999998,11
5630,CB2OH,CB2OH_MD,39.2424,-76.2937,2.99345,0.24945416666666667,12
6101,POTMH,POTMH_MD,37.9933,-76.36069999999998,0.02315,0.003307142857142857,7
6102,POTMH,POTMH_MD,38.0178,-76.3246,0.007600000000000001,0.0012666666666666668,6
6103,POTMH,POTMH_MD,38.0223,-76.39759999999998,0.007899999999999999,0.0013166666666666665,6
6104,POTMH,POTMH_MD,38.027,-76.4735,0.0458,0.0026941176470588234,17
6105,POTMH,POTMH_MD,38.0485,-76.50669999999998,0.0206,0.0012875,16
6106,POTMH,POTMH_MD,38.1168,-76.43779999999998,0.010450000000000001,0.001492857142857143,7
6107,POTMH,POTMH_VA,38.1581,-76.6774,0.07515000000000001,0.004420588235294118,17
6108,POTMH,POTMH_MD,38.163,-76.6944,0.0278,0.003475,8
6109,POTMH,POTMH_MD,38.1932,-76.67319999999998,0.0194,0.002425,8
6110,POTMH,POTMH_MD,38.1976,-76.85469999999998,0.0044,0.0014666666666666667,3
6111,POTMH,POTMH_MD,38.2066,-76.6966,0.00665,0.0016625,4
6112,POTMH,POTMH_MD,38.2312,-76.6765,0.0114,0.00095,12
6113,POTMH,POTMH_MD,38.2388,-76.9268,0.00515,0.0007357142857142857,7
6114,POTMH,POTMH_MD,38.2406,-76.8576,0.0202,0.00404,5
6115,POTMH,POTMH_MD,38.2708,-76.9713,0.78395,0.06532916666666667,12
6116,POTMH,POTMH_MD,38.271,-76.6328,0.00305,0.001525,2
6117,POTMH,POTMH_MD,38.2772,-76.95109999999998,0.0031000000000000003,0.0007750000000000001,4
6118,POTMH,POTMH_MD,38.3154,-77.00709999999998,0.0366,0.00366,10
6120,POTOH,POTOH_VA2,38.4037,-77.055,0.00025,8.333333333333333e-05,3
6121,POTOH,POTOH_VA2,38.4058,-77.2936,4.3873,0.5484125,8
6122,POTOH,POTOH_VA2,38.4865,-77.30469999999998,3.7427,0.4158555555555556,9
6123,POTTF,POTTF_MD,38.545,-77.2553,0.94594,0.07882833333333333,12
6124,POTTF,POTTF_MD,38.5882,-77.20269999999998,0.10335,0.017225,6
6125,POTTF,POTTF_MD,38.6034,-77.1962,0.05345,0.005345,10
6126,POTMH,POTMH_MD,38.3076,-77.01229999999998,0.05630000000000001,0.006255555555555557,9
6201,PAXMH,PAXMH_MD,38.3015,-76.42709999999998,0.03245,0.00295,11
6202,PAXMH,PAXMH_MD,38.3528,-76.46769999999998,0.059849999999999993,0.004603846153846154,13
6203,PAXMH,PAXMH_MD,38.3654,-76.4752,0.03805,0.004227777777777778,9
6204,PAXMH,PAXMH_MD,38.3965,-76.5783,0.008150000000000001,0.0005433333333333334,15
6205,PAXMH,PAXMH_MD,38.3981,-76.48699999999998,0.0072,0.0007999999999999999,9
6207,PAXMH,PAXMH_MD,38.4003,-76.5197,0.012999999999999998,0.0016249999999999997,8
6208,PAXMH,PAXMH_MD,38.4076,-76.54479999999998,0.0386,0.004825,8
6209,PAXMH,PAXMH_MD,38.4206,-76.6054,0.0225,0.00225,10
6210,PAXMH,PAXMH_MD,38.4206,-76.5686,0.014,0.001,14
6211,PAXMH,PAXMH_MD,38.4403,-76.60349999999998,0.017650000000000002,0.0011766666666666668,15
6212,PAXMH,PAXMH_MD,38.45,-76.6383,0.01545,0.001545,10
6213,PAXMH,PAXMH_MD,38.453,-76.5989,0.0229,0.0038166666666666666,6
6214,PAXMH,PAXMH_MD,38.4643,-76.6609,0.03755,0.005364285714285715,7
6215,PAXMH,PAXMH_MD,38.5004,-76.6669,0.0076,0.0012666666666666666,6
6216,PAXMH,PAXMH_MD,38.5368,-76.66729999999998,0.07675,0.010964285714285715,7
6217,PAXOH,PAXOH_MD,38.5462,-76.67749999999998,0.11105000000000001,0.018508333333333335,6
6218,PAXOH,PAXOH_MD,38.5507,-76.6688,0.0088,0.00176,5
6219,PAXOH,PAXOH_MD,38.5724,-76.6833,0.04505,0.006435714285714286,7
6220,PAXOH,PAXOH_MD,38.5805,-76.6752,0.03255,0.0023250000000000002,14
6221,PAXOH,PAXOH_MD,38.5911,-76.6769,3.49525,0.2496607142857143,14
6222,PAXOH,PAXOH_MD,38.6098,-76.6735,0.0592,0.01184,5
6223,PAXOH,PAXOH_MD,38.6729,-76.69419999999998,0.0056,0.0014,4
6224,PAXTF,PAXTF_MD,38.7192,-76.69679999999998,0.00027,9e-05,3
6226,PAXMH,PAXMH_MD,38.3464,-76.4777,0.037,0.0024666666666666665,15
6302,WSTMH,WSTMH_MD,38.8398,-76.5417,0.04055,0.00506875,8
6303,SOUMH,SOUMH_MD,38.894,-76.48489999999998,0.04795,0.003995833333333333,12
6304,RHDMH,RHDMH_MD,38.8961,-76.5365,0.0349,0.0043625,8
6305,SOUMH,SOUMH_MD,38.9147,-76.4893,0.0198,0.0015230769230769232,13
6306,SOUMH,SOUMH_MD,38.9212,-76.5125,0.07615000000000001,0.005439285714285715,14
6307,SEVMH,SEVMH_MD,38.9696,-76.4589,0.067,0.005583333333333333,12
6308,SEVMH,SEVMH_MD,38.9797,-76.4591,0.02005,0.0018227272727272725,11
6309,MAGMH,MAGMH_MD,39.0646,-76.46429999999998,0.01075,0.0015357142857142857,7
6310,MAGMH,MAGMH_MD,39.0722,-76.51059999999998,0.01315,0.0014611111111111112,9
6312,PATMH,PATMH_MD,39.1822,-76.5167,0.09345,0.0077875,12
6313,PATMH,PATMH_MD,39.1855,-76.52249999999998,0.53665,0.02824473684210526,19
6314,PATMH,PATMH_MD,39.1912,-76.51049999999998,0.01365,0.0019500000000000001,7
6315,PATMH,PATMH_MD,39.2184,-76.4503,0.12075,0.0100625,12
6316,PATMH,PATMH_MD,39.2209,-76.5323,0.0001,0.0001,1
6317,PATMH,PATMH_MD,39.2299,-76.5019,0.24425,0.02713888888888889,9
6318,PATMH,PATMH_MD,39.24,-76.492,0.16780000000000003,0.020975000000000004,8
6319,CB2OH,CB2OH_MD,39.2404,-76.4068,2.28695,0.20790454545454545,11
6320,PATMH,PATMH_MD,39.2411,-76.5412,0.0001,5e-05,2
6321,PATMH,PATMH_MD,39.2494,-76.4911,0.00285,0.00095,3
6322,BACOH,BACOH_MD,39.2531,-76.4282,0.0375,0.005357142857142857,7
6323,BACOH,BACOH_MD,39.2788,-76.45359999999998,0.008749999999999999,0.0021874999999999998,4
6324,MIDOH,MIDOH_MD,39.3118,-76.4379,0.0035499999999999998,0.0008874999999999999,4
6325,MIDOH,MIDOH_MD,39.3138,-76.4019,3.12155,0.7803875,4
6401,POCOH,POCOH_VA,37.9513,-75.6481,0.0311,0.00194375,16
6402,BIGMH,BIGMH_MD,38.0605,-75.8204,0.0627,0.0036882352941176475,17
6403,BIGMH,BIGMH_MD,38.068,-75.8301,0.04925,0.0016982758620689656,29
6404,BIGMH,BIGMH_MD,38.073,-75.78919999999998,0.02275,0.001338235294117647,17
6405,WICMH,WICMH_MD,38.2206,-75.888,0.00915,0.000915,10
6406,WICMH,WICMH_MD,38.2227,-75.88469999999998,0.0133,0.0007388888888888889,18
6407,NANMH,NANMH_MD,38.2746,-75.9184,0.0235,0.0021363636363636363,11
6408,NANMH,NANMH_MD,38.2946,-75.93909999999998,0.04925,0.003078125,16
6409,NANMH,NANMH_MD,38.319,-75.91419999999998,0.00725,0.00090625,8
6410,NANMH,NANMH_MD,38.3463,-75.8735,0.00975,0.00075,13
6411,NANMH,NANMH_MD,38.3482,-75.876,0.02245,0.001726923076923077,13
6412,NANMH,NANMH_MD,38.3724,-75.86759999999998,0.031149999999999997,0.002396153846153846,13
6413,CHOMH2,CHOMH2_MD,38.5721,-76.022,0.08700000000000001,0.006214285714285715,14
6414,CHOMH2,CHOMH2_MD,38.6028,-75.9897,0.0117,0.0013,9
6415,CHOOH,CHOOH_MD,38.6914,-75.97029999999998,0.6569499999999999,0.05972272727272727,11
6416,CHSMH,CHSMH_MD,38.9792,-76.2082,0.1363,0.007173684210526316,19
6417,CHSMH,CHSMH_MD,38.9901,-76.22629999999998,0.15575,0.009161764705882354,17
6418,CHSMH,CHSMH_MD,39.0816,-76.14579999999998,0.227,0.016214285714285716,14
6419,CHSMH,CHSMH_MD,39.0832,-76.17409999999998,0.0575,0.0071875,8
6420,CHSMH,CHSMH_MD,39.1074,-76.1414,0.06874999999999999,0.0042968749999999995,16
6421,CHSTF,CHSTF_MD,39.2444,-75.98269999999998,0.007500000000000001,0.00125,6
6422,SASOH,SASOH_MD,39.3544,-75.92,0.0124,0.0020666666666666667,6
6423,SASOH,SASOH_MD,39.3752,-76.02259999999998,0.03285,0.004692857142857143,7
6424,BOHOH,BOHOH_MD,39.4779,-75.90139999999998,0.018699999999999998,0.0031166666666666665,6
6425,BOHOH,BOHOH_MD,39.4859,-75.8944,0.01125,0.00140625,8
6501,TANMH,TANMH_MD,37.9594,-76.08419999999998,0.0431,0.001959090909090909,22
6502,TANMH,TANMH_MD,38.003,-75.9218,0.036950000000000004,0.0015395833333333336,24
6503,CB5MH,CB5MH_MD,38.013,-76.2711,0.025,0.0016666666666666668,15
6505,CB5MH,CB5MH_MD,38.0848,-76.1774,0.026350000000000002,0.0015500000000000002,17
6506,CB5MH,CB5MH_MD,38.1331,-76.19329999999998,0.03325,0.0018472222222222223,18
6507,CB5MH,CB5MH_MD,38.1469,-76.1823,0.05415,0.0030083333333333333,18
6508,TANMH,TANMH_MD,38.1939,-75.9723,0.0704,0.004693333333333333,15
6509,TANMH,TANMH_MD,38.2069,-76.0224,0.0441,0.0025941176470588236,17
6510,HNGMH,HNGMH_MD,38.2597,-76.16079999999998,0.06925,0.004946428571428572,14
6511,CB5MH,CB5MH_MD,38.3286,-76.4056,0.04565,0.002853125,16
6512,FSBMH,FSBMH_MD,38.3343,-75.9704,0.00625,0.00078125,8
6513,CB4MH,CB4MH_MD,38.4108,-76.39709999999998,0.01851,0.001322142857142857,14
6514,LCHMH,LCHMH_MD,38.5245,-76.32309999999998,0.4626,0.042054545454545456,11
6515,CB4MH,CB4MH_MD,38.5611,-76.4638,0.0039,0.00065,6
6516,CB4MH,CB4MH_MD,38.5632,-76.50929999999998,0.00595,0.0004958333333333334,12
6517,CB4MH,CB4MH_MD,38.566,-76.37959999999998,0.00115,0.00019166666666666667,6
6518,CB4MH,CB4MH_MD,38.6419,-76.35809999999998,1.2896,0.06787368421052632,19
6519,CHOMH1,CHOMH1_MD,38.6574,-76.17359999999998,0.03295,0.003661111111111111,9
6520,CHOMH1,CHOMH1_MD,38.6799,-76.2536,0.0178,0.00178,10
6521,CB4MH,CB4MH_MD,38.8058,-76.4764,0.06625,0.009464285714285715,7
6522,CB4MH,CB4MH_MD,38.8088,-76.363,0.03065,0.0021892857142857144,14
6523,CB4MH,CB4MH_MD,38.8154,-76.3901,0.0001,0.0001,1
6524,EASMH,EASMH_MD,38.8951,-76.2089,0.28255,0.015697222222222224,18
6525,EASMH,EASMH_MD,38.8981,-76.3014,0.03595,0.0027653846153846157,13
6526,CB4MH,CB4MH_MD,38.7006,-76.5155,0.08650000000000001,0.005766666666666667,15
6601,CB3MH,CB3MH_MD,39.0262,-76.3912,0.010499999999999999,0.0008749999999999999,12
6602,CB3MH,CB3MH_MD,39.0384,-76.33679999999998,0.0031000000000000003,0.0006200000000000001,5
6603,CB3MH,CB3MH_MD,39.0954,-76.3144,0.0155,0.0031,5
6604,CB3MH,CB3MH_MD,39.1005,-76.4231,0.1596,0.01064,15
6605,CB3MH,CB3MH_MD,39.1368,-76.39589999999998,0.0906,0.008236363636363637,11
6608,CB3MH,CB3MH_MD,39.1667,-76.4286,0.09519999999999999,0.007323076923076923,13
6609,CB3MH,CB3MH_MD,39.1768,-76.2791,0.03745,0.002675,14
6610,CB3MH,CB3MH_MD,39.2065,-76.2689,6.932799999999999,0.4952,14
6611,CB2OH,CB2OH_MD,39.213,-76.2539,0.0853,0.0065615384615384615,13
6612,CB2OH,CB2OH_MD,39.2171,-76.3049,0.02345,0.002345,10
6613,CB2OH,CB2OH_MD,39.2263,-76.3763,0.45685000000000003,0.035142307692307695,13
6614,CB2OH,CB2OH_MD,39.2378,-76.3375,0.8707,0.05441875,16
6615,CB2OH,CB2OH_MD,39.244,-76.2793,8.9898,0.6421285714285715,14
6616,CB2OH,CB2OH_MD,39.2494,-76.3009,9.70565,0.8823318181818182,11
6617,CB2OH,CB2OH_MD,39.2891,-76.2955,1.8801999999999999,0.18802,10
6618,CB2OH,CB2OH_MD,39.2914,-76.3161,0.8739,0.06722307692307693,13
