"STATION","CBPSEG","cbpseg_st","LATITUDE","LONGITUDE","SUM","MEAN","COUNT","CellID","DistanceToNearestKm","Replacement"
"14222","PAXOH","PAXOH_MD",38.5482,-76.6794,0.07605,0.0063375,12,NA,10268.1983857194,6501
"14223","PAXOH","PAXOH_MD",38.5523,-76.6774,0.01905,0.00238125,8,NA,10621.0514272219,6501
"14224","PAXOH","PAXOH_MD",38.5786,-76.6752,0.0424,0.00471111111111111,9,NA,13321.5448970515,6501
"14225","PAXOH","PAXOH_MD",38.6639,-76.6842,0.00065,0.000216666666666667,3,NA,13707.3981616426,7269
"14226","PAXMH","PAXMH_MD",38.5046,-76.6769,0.1073,0.00631176470588235,17,NA,6002.1537914473,6501
"14301","WSTMH","WSTMH_MD",38.8591,-76.5217,0.18515,0.02645,7,NA,2940.95985080368,8026
"14302","RHDMH","RHDMH_MD",38.8732,-76.4917,0.10035,0.010035,10,NA,99.1772336122409,8026
"14303","SOUMH","SOUMH_MD",38.9226,-76.5018,0.0292,0.00224615384615385,13,NA,3187.84326329693,8110
"14304","SEVMH","SEVMH_MD",38.9646,-76.4645,0.0191,0.0023875,8,NA,1418.19957498558,8362
"14305","SEVMH","SEVMH_MD",39.0308,-76.5279,2e-04,2e-04,1,NA,8665.22510458945,8362
"14306","MAGMH","MAGMH_MD",39.0497,-76.4335,0.0364,0.00455,8,NA,2699.75150416054,8613
"14307","SEVMH","SEVMH_MD",39.0514,-76.5522,0,0,1,NA,11694.4139886934,8613
"14308","SEVMH","SEVMH_MD",39.0579,-76.5608,0,0,1,NA,12316.5898551909,8613
"14309","MAGMH","MAGMH_MD",39.0723,-76.4447,0.0312,0.00346666666666667,9,NA,2177.98825627895,8613
"14310","MAGMH","MAGMH_MD",39.0874,-76.5316,2e-04,2e-04,1,NA,9607.02866676728,8694
"14311","PATMH","PATMH_MD",39.1758,-76.4476,0.143,0.03575,4,NA,618.990754157413,8773
"14312","PATMH","PATMH_MD",39.1762,-76.4599,0.72595,0.072595,10,NA,297.366232152454,8772
"14313","PATMH","PATMH_MD",39.1768,-76.5141,0.0577,0.0072125,8,NA,1889.25185342482,8768
"14314","PATMH","PATMH_MD",39.1798,-76.458,0.1361,0.0226833333333333,6,NA,632.271677192964,8772
"14315","PATMH","PATMH_MD",39.2185,-76.5402,0.0418,0.01045,4,NA,1942.79307537365,8766
"14316","BACOH","BACOH_MD",39.2886,-76.4573,0.00195,0.0004875,4,NA,7081.70724302834,8941
"14317","GUNOH","GUNOH_MD",39.3219,-76.3116,2.811,0.312333333333333,9,NA,32.7826157535029,9110
"14318","GUNOH","GUNOH_MD",39.3234,-76.305,12.5735,1.39705555555556,9,NA,605.333996486481,9110
"14319","BSHOH","BSHOH_MD",39.3428,-76.2561,0.4137,0.0517125,8,NA,1402.55992849326,9198
"14320","GUNOH","GUNOH_MD",39.3573,-76.3393,3.5076,0.43845,8,NA,3686.40139150569,9109
"14321","BSHOH","BSHOH_MD",39.3708,-76.2554,7.2098,1.02997142857143,7,NA,3902.27203260269,9198
"14322","GUNOH","GUNOH_MD",39.387,-76.3239,3.02865,0.275331818181818,11,NA,6638.96809682971,9109
"14323","BSHOH","BSHOH_MD",39.4029,-76.2566,0.0078,0.00156,5,NA,6556.96424842462,9283
"14325","BSHOH","BSHOH_MD",39.4443,-76.2568,0.04461,0.00637285714285714,7,NA,9667.33467434212,9367
"14328","GUNOH","GUNOH_MD",39.382,-76.3053,0.0076,0.000542857142857143,14,NA,6230.9283974807,9109
"14401","BIGMH","BIGMH_MD",38.0573,-75.8254,0.00015,7.5e-05,2,NA,546.189158510632,4444
"14402","BIGMH","BIGMH_MD",38.0612,-75.7943,0.01085,0.001085,10,NA,3233.05240817878,4444
"14403","BIGMH","BIGMH_MD",38.0729,-75.8238,0.0149,0.000993333333333333,15,NA,2169.74685943304,4444
"14404","MANMH","MANMH_MD",38.1175,-75.9265,0.0023,0.00115,2,NA,1495.81092267366,4779
"14405","MANMH","MANMH_MD",38.139,-75.8393,3e-04,0.00015,2,NA,1489.69963655916,4697
"14406","WICMH","WICMH_MD",38.2107,-75.8586,0.019,0.00105555555555556,18,NA,3213.64526978824,5033
"14407","WICMH","WICMH_MD",38.219,-75.8709,0.01845,0.00230625,8,NA,2409.4880791608,5033
"14408","NANMH","NANMH_MD",38.2469,-75.9137,0.0167,0.00167,10,NA,1000.21906014091,5201
"14409","NANMH","NANMH_MD",38.3192,-75.9033,0.0167,0.00151818181818182,11,NA,4180.13580920768,5286
"14410","NANMH","NANMH_MD",38.3358,-75.8922,0.0143,0.00158888888888889,9,NA,6159.33101565931,5286
"14411","CHOMH2","CHOMH2_MD",38.5912,-75.9809,0.13015,0.0108458333333333,12,NA,2728.17378432878,6632
"14412","CHOMH2","CHOMH2_MD",38.5965,-76.121,0.03205,0.00246538461538462,13,NA,210.002557567386,6796
"14413","CHOMH2","CHOMH2_MD",38.6015,-75.9935,0.0654,0.00726666666666667,9,NA,2742.65355198915,6632
"14414","CHOMH2","CHOMH2_MD",38.6312,-75.9777,0.19245,0.00836739130434783,23,NA,6306.23366991516,6632
"14415","CHSMH","CHSMH_MD",38.9764,-76.228,0.0539,0.00449166666666667,12,NA,510.644836667497,8552
"14417","CHSMH","CHSMH_MD",39.0182,-76.2336,0.045,0.00409090909090909,11,NA,365.61319010021,8634
"14418","CHSMH","CHSMH_MD",39.0329,-76.196,1e-04,1e-04,1,NA,505.503336607185,8720
"14419","CHSMH","CHSMH_MD",39.065,-76.1974,0.3337,0.083425,4,NA,1254.51266527821,8803
"14421","CHSOH","CHSOH_MD",39.171,-76.0425,6.3131,1.05218333333333,6,NA,16138.7649189421,8804
"14422","SASOH","SASOH_MD",39.3667,-75.9736,1.96605,0.21845,9,NA,4025.58541208457,9550
"14423","SASOH","SASOH_MD",39.3697,-75.9405,0.00735,0.00147,5,NA,6888.12633680262,9550
"14424","SASOH","SASOH_MD",39.3735,-76.0712,0.07345,0.007345,10,NA,669.232266847498,9460
"14425","ELKOH","ELKOH_MD",39.4986,-75.9362,1.0694,0.133675,8,NA,3445.18931944221,10214
"14426","CHSMH","CHSMH_MD",39.0034,-76.2284,0.0995,0.0124375,8,NA,1008.20662057599,8635
"14427","ELKOH","ELKOH_MD",39.5565,-75.8508,0.008,0.002,4,NA,13184.4418958345,10214
"14502","TANMH","TANMH_MD",37.9611,-75.9521,0.0073,0.0073,1,NA,752.940415356682,4187
"14503","CB5MH","CB5MH_MD",38.0534,-76.1904,0.01125,0.00125,9,NA,411.490466056175,4764
"14504","TANMH","TANMH_MD",38.0549,-75.9675,0.00765,0.001275,6,NA,959.945131418367,4608
"14505","CB5MH","CB5MH_MD",38.0618,-76.3213,0.011,0.00122222222222222,9,NA,1228.53561534338,4919
"14506","CB5MH","CB5MH_MD",38.0848,-76.2969,0.00815,0.000740909090909091,11,NA,672.469358835111,4922
"14507","TANMH","TANMH_MD",38.1135,-76.0149,0.02065,0.002065,10,NA,1885.75573414691,4776
"14508","TANMH","TANMH_MD",38.1339,-76.0579,0.0154,0.00102666666666667,15,NA,801.29288670557,4942
"14509","FSBMH","FSBMH_MD",38.2241,-76.0102,0.1198,0.00704705882352941,17,NA,227.096729350908,5198
"14510","FSBMH","FSBMH_MD",38.2429,-75.9773,0.0245,0.00204166666666667,12,NA,1107.12520485434,5199
"14511","CB5MH","CB5MH_MD",38.244,-76.3298,0,0,1,NA,178.943664608539,5514
"14512","CB5MH","CB5MH_MD",38.2537,-76.3775,0.0022,0.0011,2,NA,319.91340477258,5593
"14513","CB5MH","CB5MH_MD",38.3201,-76.3615,0,0,1,NA,1195.6421254925,5766
"14515","LCHMH","LCHMH_MD",38.5237,-76.328,0.0736,0.00613333333333333,12,NA,1004.24424792771,6532
"14516","LCHMH","LCHMH_MD",38.5609,-76.2545,0.07885,0.00657083333333333,12,NA,3793.94230827354,6538
"14517","CHOMH1","CHOMH1_MD",38.6144,-76.3151,0.0023,0.00115,2,NA,854.18296676821,6955
"14518","CHOMH1","CHOMH1_MD",38.6807,-76.2488,0.08525,0.008525,10,NA,379.008726467812,7295
"14519","CB4MH","CB4MH_MD",38.6889,-76.4899,3e-04,3e-04,1,NA,653.249490464948,7357
"14520","CHOMH1","CHOMH1_MD",38.6899,-76.2258,0.0284,0.00355,8,NA,871.444258389463,7380
"14522","CB4MH","CB4MH_MD",38.7487,-76.4063,0.0263,0.00292222222222222,9,NA,857.620204824646,7618
"14523","CB4MH","CB4MH_MD",38.8085,-76.5045,0.0083,0.0010375,8,NA,566.490499289813,7774
"14524","EASMH","EASMH_MD",38.8761,-76.2089,0.03195,0.00355,9,NA,375.426764362182,8219
"14525","CB4MH","CB4MH_MD",38.9117,-76.4435,0.177,0.0177,10,NA,510.507231504934,8198
"14526","CB5MH","CB5MH_MD",37.9765,-76.2554,1e-04,1e-04,1,NA,123.159922295542,4502
"14527","TANMH","TANMH_MD",38.1696,-76.124,0.00575,0.000638888888888889,9,NA,393.051941778997,5108
"14528","CB4MH","CB4MH_MD",38.8118,-76.4849,0.0099,0.00141428571428571,7,NA,1055.52364258698,7776
"14601","CB3MH","CB3MH_MD",39.0233,-76.3469,0.0137,0.00228333333333333,6,NA,1031.07036589396,8539
"14602","CB3MH","CB3MH_MD",39.0279,-76.375,1e-04,1e-04,1,NA,695.962185982234,8536
"14603","CB3MH","CB3MH_MD",39.0325,-76.3546,0,0,1,NA,1759.39633496264,8538
"14605","CB3MH","CB3MH_MD",39.055,-76.3572,0.0159,0.00318,5,NA,298.396724893476,8620
"14606","CB3MH","CB3MH_MD",39.0625,-76.3684,0.11635,0.0193916666666667,6,NA,756.345054913281,8619
"14607","CB3MH","CB3MH_MD",39.0835,-76.3517,0.1501,0.01501,10,NA,691.108201208223,8703
"14608","CB3MH","CB3MH_MD",39.107,-76.3597,0.1459,0.02918,5,NA,1442.14332457029,8701
"14609","CB3MH","CB3MH_MD",39.1258,-76.3358,0.0988,0.01976,5,NA,260.29988104235,8786
"14611","CB3MH","CB3MH_MD",39.1899,-76.3482,0.612,0.0612,10,NA,1050.3348254173,8864
"14612","CB3MH","CB3MH_MD",39.191,-76.3798,0.19905,0.0153115384615385,13,NA,475.904249281808,8862
"14613","CB3MH","CB3MH_MD",39.1954,-76.3497,1.04995,0.116661111111111,9,NA,1505.05328601655,8864
"14614","CB2OH","CB2OH_MD",39.245,-76.1902,0.00045,0.00015,3,NA,3473.26143546356,9122
"14615","CB2OH","CB2OH_MD",39.2604,-76.3154,1.18125,0.196875,6,NA,756.718519410845,9030
"14616","CB2OH","CB2OH_MD",39.2672,-76.282,1.6447,0.274116666666667,6,NA,1469.78107824827,9032
"14617","CB2OH","CB2OH_MD",39.2748,-76.3586,0.9425,0.134642857142857,7,NA,1452.09624401886,9026
"14618","CB2OH","CB2OH_MD",39.2911,-76.2303,0.84405,0.0422025,20,NA,1216.98734848795,9119
"14619","CB2OH","CB2OH_MD",39.3099,-76.2248,2.4763,0.24763,10,NA,1618.31442042045,9202
"14620","CB2OH","CB2OH_MD",39.3198,-76.2578,1.83815,0.167104545454545,11,NA,2408.98034089991,9198
"14621","CB2OH","CB2OH_MD",39.3534,-76.2134,2.894,0.170235294117647,17,NA,1702.70921725945,9283
"14622","CB2OH","CB2OH_MD",39.3628,-76.192,1.46465,0.162738888888889,9,NA,387.512981930155,9284
"14623","CB1TF","CB1TF_MD",39.4153,-76.0337,3.3519,0.33519,10,NA,823.16220305291,9627
"14624","CB1TF","CB1TF_MD",39.4247,-76.1061,1.4698,0.14698,10,NA,518.09042081466,9537
"14625","CB1TF","CB1TF_MD",39.5214,-76.0195,3.20113,0.246240769230769,13,NA,295.69463208189,10205
"14626","CB2OH","CB2OH_MD",39.2247,-76.329,3.0417,0.337966666666667,9,NA,515.491052191564,8947
"14628","CB3MH","CB3MH_MD",39.1096,-76.2957,0.0182,0.00455,4,NA,307.352946081463,8791
"14J01","JMSPH","JMSPH_VA",36.9816,-76.3221,0.085,0.0025,34,NA,687.613782370517,728
"14J02","JMSPH","JMSPH_VA",36.9632,-76.3423,0.04,0.00285714285714286,14,NA,1306.70811236191,644
"14J03","SBEMH","SBEMH_VA",36.7553,-76.2957,0.06,0.006,10,NA,18605.9393975485,476
"14J04","JMSPH","JMSPH_VA",36.9672,-76.389,0.029,0.00207142857142857,14,NA,674.798605117674,640
"14J05","JMSMH","JMSMH_VA",36.9357,-76.3935,0.058,0.00263636363636364,22,NA,286.145244866269,558
"14J06","JMSMH","JMSMH_VA",36.8834,-76.4851,0.015,0.00166666666666667,9,NA,1937.50851877199,388
"14J07","JMSMH","JMSMH_VA",36.8829,-76.4874,0.039,0.00354545454545455,11,NA,2094.25703880745,388
"14J08","JMSMH","JMSMH_VA",36.9151,-76.4765,0.042,0.002625,16,NA,1857.88524721751,388
"14J09","JMSMH","JMSMH_VA",36.9328,-76.4658,0.043,0.0043,10,NA,460.823247905663,470
"14J10","JMSMH","JMSMH_VA",36.9434,-76.4524,0.035,0.00184210526315789,19,NA,1215.21867436084,470
"14J12","JMSMH","JMSMH_VA",37.0269,-76.4792,0.056,0.00329411764705882,17,NA,790.068355691934,631
"14J13","JMSMH","JMSMH_VA",37.0313,-76.5043,0.024,0.002,12,NA,440.544858507262,629
"14J14","JMSMH","JMSMH_VA",37.0336,-76.5278,0.034,0.00226666666666667,15,NA,893.273021603045,628
"14J16","JMSMH","JMSMH_VA",37.0709,-76.5422,0.068,0.00485714285714286,14,NA,757.099150931805,709
"14J17","JMSMH","JMSMH_VA",37.0468,-76.625,0.011,0.00275,4,NA,1291.21288922425,538
"14J18","JMSMH","JMSMH_VA",37.0617,-76.5948,0.025,0.0025,10,NA,1371.43437126944,622
"14J19","JMSMH","JMSMH_VA",37.1667,-76.658,0.073,0.00663636363636364,11,NA,733.778537500515,865
"14J20","JMSOH","JMSOH_VA",37.1977,-76.6864,0.186,0.0155,12,NA,524.193025478976,946
"14J21","JMSOH","JMSOH_VA",37.2417,-76.7131,0.065,0.013,5,NA,3023.88781082927,1029
"14J22","JMSOH","JMSOH_VA",37.2204,-76.8114,0.032,0.0032,10,NA,983.17907137206,771
"14J23","JMSOH","JMSOH_VA",37.2414,-76.8246,0.02,0.002,10,NA,698.918860441562,854
"14J24","JMSOH","JMSOH_VA",37.2057,-76.895,0.013,0.00185714285714286,7,NA,905.85643563304,600
"14J26","JMSOH","JMSOH_VA",37.2009,-76.6828,0.043,0.0043,10,NA,531.275629800965,946
"14J27","JMSOH","JMSOH_VA",37.1806,-76.65,0.047,0.0029375,16,NA,713.23682391117,949
"14J28","JMSMH","JMSMH_VA",36.9312,-76.4288,0.013,0.001625,8,NA,1384.0789870625,472
"14M01","CB8PH","CB8PH_VA",36.9773,-76.2236,0.025,0.00138888888888889,18,NA,1463.99082164665,818
"14M02","CB8PH","CB8PH_VA",36.9856,-76.0072,2.025,0.0880434782608696,23,NA,1322.1544158571,1245
"14M03","CB8PH","CB8PH_VA",37.0664,-76.1735,0.289,0.007225,40,NA,213.933506543992,1321
"14M04","CB7PH","CB7PH_VA",37.1118,-76.0319,0.119,0.00661111111111111,18,NA,895.515859353718,1830
"14M05","CB7PH","CB7PH_VA",37.1293,-76.1058,0.226,0.0125555555555556,18,NA,753.648411536132,1827
"14M06","CB7PH","CB7PH_VA",37.2329,-76.1435,0.16,0.005,32,NA,375.213028596078,2073
"14M07","CB7PH","CB7PH_VA",37.2406,-76.103,0.151,0.00520689655172414,29,NA,1968.91558970873,2076
"14M08","MOBPH","MOBPH_VA",37.2606,-76.3011,0.084,0.00365217391304348,23,NA,1144.7668737716,2061
"14M10","CB7PH","CB7PH_VA",37.3039,-76.0324,0.02,0.00142857142857143,14,NA,1978.41650605761,2247
"14M11","MOBPH","MOBPH_VA",37.3838,-76.3429,0.043,0.00330769230769231,13,NA,4145.02297332867,2223
"14M12","CB7PH","CB7PH_VA",37.3846,-76.0059,0.036,0.00189473684210526,19,NA,1668.84972505419,2416
"14M13","CB6PH","CB6PH_VA",37.4244,-76.2204,0.074,0.00296,25,NA,1558.85753181715,2483
"14M14","CB6PH","CB6PH_VA",37.4905,-76.2404,0.055,0.00275,20,NA,1284.15680716019,2565
"14M15","CB6PH","CB6PH_VA",37.5355,-76.1974,0.059,0.00536363636363636,11,NA,1687.18293101377,2736
"14M16","CB7PH","CB7PH_VA",37.5783,-75.9465,0.024,0.0015,16,NA,1270.84341708737,2838
"14M17","CB7PH","CB7PH_VA",37.6105,-75.8893,0.041,0.00205,20,NA,4816.23508199859,2923
"14M18","CB7PH","CB7PH_VA",37.7054,-75.8863,0.071,0.0044375,16,NA,1360.62154657113,3178
"14M19","CB7PH","CB7PH_VA",37.7445,-75.8463,0.05,0.00227272727272727,22,NA,1450.89620802096,3263
"14M20","CB7PH","CB7PH_VA",37.7558,-75.9954,0.034,0.00188888888888889,18,NA,423.257580758402,3342
"14M21","CB7PH","CB7PH_VA",37.7615,-75.9538,0.013,0.0013,10,NA,469.412459867881,3344
"14M22","CB5MH","CB5MH_VA",37.7631,-76.2886,0.014,0.00233333333333333,6,NA,464.575982049469,3485
"14M23","POCMH","POCMH_VA",37.7851,-75.7043,0.051,0.00283333333333333,18,NA,6627.77018965277,3519
"14M26","CB7PH","CB7PH_VA",37.6143,-75.9187,0.013,0.0013,10,NA,2205.07664425984,2923
"14M27","CB7PH","CB7PH_VA",37.6094,-75.9916,0.023,0.0010952380952381,21,NA,1348.79946831345,2920
"14M28","CB8PH","CB8PH_VA",36.9873,-76.0723,0.059,0.00347058823529412,17,NA,1462.92702558077,1075
"14R02","RPPMH","RPPMH_VA",37.6163,-76.4223,0.015,0.00214285714285714,7,NA,617.233216957147,2886
"14R03","RPPMH","RPPMH_VA",37.6225,-76.4523,0.014,0.0028,5,NA,77.7464375447446,2884
"14R04","RPPMH","RPPMH_VA",37.6448,-76.4393,0.034,0.00178947368421053,19,NA,173.722065355522,2969
"14R05","RPPMH","RPPMH_VA",37.6489,-76.4946,0.009,0.00128571428571429,7,NA,269.91789389633,2965
"14R06","CRRMH","CRRMH_VA",37.663,-76.4694,0.019,0.0019,10,NA,1854.23069043786,2967
"14R08","CRRMH","CRRMH_VA",37.6922,-76.4748,0.005,0.001,5,NA,5046.01378488391,2966
"14R09","CRRMH","CRRMH_VA",37.7487,-76.4971,0.016,0.00266666666666667,6,NA,6708.52331026079,3213
"14R10","RPPMH","RPPMH_VA",37.6526,-76.5393,0.021,0.003,7,NA,585.988791487533,2962
"14R11","RPPMH","RPPMH_VA",37.6602,-76.559,0.022,0.00244444444444444,9,NA,1201.91772439431,3044
"14R12","RPPMH","RPPMH_VA",37.7318,-76.5905,0.023,0.00255555555555556,9,NA,758.542290270015,3378
"14R13","RPPMH","RPPMH_VA",37.7422,-76.5988,0.028,0.0035,8,NA,548.679182664456,3462
"14R14","RPPMH","RPPMH_VA",37.7687,-76.5949,0.024,0.002,12,NA,590.793552462874,3630
"14R15","RPPMH","RPPMH_VA",37.7899,-76.6713,0.052,0.00577777777777778,9,NA,332.342106296521,3794
"14R16","RPPMH","RPPMH_VA",37.7969,-76.7198,0.028,0.00254545454545455,11,NA,615.426032580579,3876
"14R17","RPPMH","RPPMH_VA",37.8306,-76.7419,0.029,0.0029,10,NA,819.546937038179,4127
"14R18","RPPMH","RPPMH_VA",37.8616,-76.748,0.054,0.0045,12,NA,783.796723277084,4295
"14R19","RPPMH","RPPMH_VA",37.8733,-76.7747,0.031,0.00344444444444444,9,NA,533.659723901545,4377
"14R20","RPPMH","RPPMH_VA",37.956,-76.8603,0.015,0.001875,8,NA,607.293794917105,4962
"14R21","RPPMH","RPPMH_VA",37.978,-76.8129,0.034,0.00283333333333333,12,NA,4316.49718186453,4962
"14R22","RPPOH","RPPOH_VA",38.0189,-76.9162,0.032,0.00355555555555556,9,NA,8288.58255106859,4962
"14R24","RPPOH","RPPOH_VA",38.0833,-76.9629,0.025,0.00277777777777778,9,NA,13885.0569264146,5891
"14R25","RPPOH","RPPOH_VA",38.0874,-76.9676,0.956,0.0869090909090909,11,NA,13591.3550503442,5974
"14R26","RPPMH","RPPMH_VA",37.982,-76.9047,0.017,0.0017,10,NA,4811.35889758358,4962
"14R27","CRRMH","CRRMH_VA",37.6919,-76.4886,0.035,0.00318181818181818,11,NA,4088.78393578828,3130
"14R28","RPPMH","RPPMH_VA",37.6286,-76.5485,0.026,0.00216666666666667,12,NA,1036.68220762419,2878
"14Y01","YRKPH","YRKPH_VA",37.231,-76.4502,0.022,0.0022,10,NA,841.875936548286,1799
"14Y02","YRKPH","YRKPH_VA",37.2263,-76.4945,0.029,0.00193333333333333,15,NA,880.806186148505,1713
"14Y04","YRKPH","YRKPH_VA",37.2771,-76.5529,0.025,0.00227272727272727,11,NA,902.319735254905,1875
"14Y06","YRKMH","YRKMH_VA",37.3083,-76.5913,0.028,0.00311111111111111,9,NA,829.019108676817,1956
"14Y07","YRKMH","YRKMH_VA",37.3085,-76.6069,0.274,0.0210769230769231,13,NA,937.134672878796,1871
"14Y08","YRKMH","YRKMH_VA",37.3596,-76.6527,0.011,0.00122222222222222,9,NA,617.973436448726,2035
"14Y09","YRKMH","YRKMH_VA",37.3705,-76.6332,0.138,0.00766666666666667,18,NA,543.579648708789,2120
"14Y10","YRKMH","YRKMH_VA",37.3674,-76.6521,0.035,0.00318181818181818,11,NA,1295.9232776169,2119
"14Y11","YRKMH","YRKMH_VA",37.3988,-76.6759,0.012,0.00109090909090909,11,NA,1373.52059177524,2201
"14Y12","YRKMH","YRKMH_VA",37.4284,-76.719,0.029,0.003625,8,NA,1081.22157201509,2199
"14Y13","YRKMH","YRKMH_VA",37.4301,-76.7153,0.068,0.00485714285714286,14,NA,1229.10893119149,2199
"14Y14","YRKMH","YRKMH_VA",37.4552,-76.7266,0.049,0.0035,14,NA,753.432211854879,2282
"14Y15","YRKMH","YRKMH_VA",37.455,-76.7344,0.04,0.00307692307692308,13,NA,898.628591961089,2282
"14Y16","YRKMH","YRKMH_VA",37.4778,-76.7609,0.11,0.011,10,NA,4344.6453196142,2282
"14Y17","YRKMH","YRKMH_VA",37.5001,-76.764,0.037,0.0023125,16,NA,6536.83329132474,2282
"14Y18","YRKMH","YRKMH_VA",37.5186,-76.7979,0.052,0.0052,10,NA,9918.68261697196,2282
"14Y19","YRKMH","YRKMH_VA",37.5268,-76.8058,0.048,0.00369230769230769,13,NA,11065.7116642856,2282
"14Y20","YRKMH","YRKMH_VA",37.5276,-76.8041,0.01,0.00166666666666667,6,NA,11043.5766869089,2282
"14Y21","PMKOH","PMKOH_VA",37.531,-76.8427,0.054,0.00490909090909091,11,NA,13644.0892332552,2282
"14Y22","PMKOH","PMKOH_VA",37.5611,-76.8568,0.038,0.00475,8,NA,16888.1263410548,2282
"14Y23","PMKTF","PMKTF_VA",37.5828,-76.9641,0.015,0.0025,6,NA,25626.3130193774,2282
"14Y25","MPNOH","MPNOH_VA",37.6574,-76.8802,0.037,0.004625,8,NA,20637.7584382918,3792
"14Y28","YRKMH","YRKMH_VA",37.4415,-76.7344,0.009,0.001125,8,NA,951.427513115695,2282
"14Y29","YRKMH","YRKMH_VA",37.3708,-76.6391,0.017,0.00242857142857143,7,NA,903.880047430268,2120
"14Y30","MPNTF","MPNTF_VA",37.6577,-76.8891,0.008,0.0016,5,NA,21176.8003917466,3792
"15101","POTMH","POTMH_MD",37.9616,-76.3449,0.0202,0.00168333333333333,12,NA,162.073314004126,4493
"15102","POTMH","POTMH_MD",37.9813,-76.3935,0,0,1,NA,1014.95743438442,4573
"15103","POTMH","POTMH_MD",38.0203,-76.4412,0.01615,0.00323,5,NA,531.490419170402,4822
"15104","POTMH","POTMH_MD",38.0438,-76.5016,0.0413,0.00258125,16,NA,1147.23542632259,4986
"15105","POTMH","POTMH_MD",38.0456,-76.452,0,0,1,NA,236.448136000813,4906
"15106","POTMH","POTMH_MD",38.0737,-76.4607,5e-04,0.00025,2,NA,1067.49654057092,4990
"15109","POTMH","POTMH_MD",38.1911,-76.7399,0.001,5e-04,2,NA,1275.76275363729,5730
"15110","POTMH","POTMH_MD",38.1981,-76.4392,1e-04,1e-04,1,NA,6154.67477252973,5424
"15111","POTMH","POTMH_MD",38.2122,-76.8254,0,0,1,NA,954.873458873575,5894
"15112","POTMH","POTMH_MD",38.2125,-76.8469,0,0,1,NA,271.982910724789,5893
"15113","POTMH","POTMH_MD",38.2872,-76.9214,0.09065,0.0100722222222222,9,NA,998.932424941601,6228
"15114","POTMH","POTMH_MD",38.2939,-76.998,2.4031,0.400516666666667,6,NA,471.195267673682,6310
"15115","POTMH","POTMH_MD",38.3036,-76.9922,0.07395,0.00568846153846154,13,NA,904.999270781764,6310
"15116","POTMH","POTMH_MD",38.3076,-76.9919,0.00845,0.00281666666666667,3,NA,1349.73465356129,6310
"15117","POTMH","POTMH_MD",38.3154,-76.8474,0.0085,0.00141666666666667,6,NA,1198.57103243577,6232
"15118","POTMH","POTMH_MD",38.3521,-76.9941,0.12505,0.01563125,8,NA,845.329333330664,6479
"15119","POTMH","POTMH_MD",38.3717,-76.9929,0.057,0.019,3,NA,1829.58890264036,6479
"15120","POTOH","POTOH_VA2",38.4009,-77.075,0.0027,0.00135,2,NA,1311.06355124173,6646
"15121","POTOH","POTOH_VA2",38.4032,-77.1029,0.0518,0.00518,10,NA,2067.42586170248,6645
"15122","POTOH","POTOH_VA2",38.4047,-77.3018,5.67975,0.567975,10,NA,1371.19357891663,6892
"15123","POTOH","POTOH_VA2",38.4255,-77.0636,4.32915,0.254655882352941,17,NA,2902.08611307535,6646
"15124","POTOH","POTOH_CED",38.4365,-77.1072,2.96465,0.329405555555556,9,NA,5600.74288223155,6645
"15125","POTOH","POTOH_VA2",38.4392,-77.287,1.3514,0.225233333333333,6,NA,3140.95524869424,6892
"15126","POTMH","POTMH_MD",38.2228,-76.8173,0,0,1,NA,647.816647221183,5895
"15127","POTTF","POTTF_MD",38.643,-77.1131,31.75731,1.86807705882353,17,NA,26820.8779914493,6647
"15201","PAXMH","PAXMH_MD",38.2949,-76.4344,0.1983,0.01239375,16,NA,2203.84031951894,5841
"15202","PAXMH","PAXMH_MD",38.3125,-76.4325,0.02605,0.00236818181818182,11,NA,390.109122615936,5842
"15204","PAXMH","PAXMH_MD",38.3363,-76.46,0,0,1,NA,1128.49865076686,5923
"15205","PAXMH","PAXMH_MD",38.3454,-76.5029,0.01325,0.00101923076923077,13,NA,1348.85600738417,6006
"15206","PAXMH","PAXMH_MD",38.3548,-76.5111,0,0,1,NA,1639.3766482484,6088
"15207","PAXMH","PAXMH_MD",38.3644,-76.4984,0.00105,0.000525,2,NA,997.635359327316,6090
"15208","PAXMH","PAXMH_MD",38.3959,-76.5201,0.0042,0.0014,3,NA,513.102848396563,6173
"15209","PAXMH","PAXMH_MD",38.4046,-76.5235,0.0075,0.000833333333333333,9,NA,1447.40607581789,6173
"15210","PAXMH","PAXMH_MD",38.4116,-76.5272,0.202,0.0155384615384615,13,NA,2284.66920565928,6173
"15211","PAXMH","PAXMH_MD",38.4172,-76.4872,2e-04,2e-04,1,NA,3612.03865020643,6173
"15212","PAXMH","PAXMH_MD",38.418,-76.5546,0.0285,0.00259090909090909,11,NA,1053.15401140196,6254
"15213","PAXMH","PAXMH_MD",38.43,-76.6133,7e-04,0.00035,2,NA,1165.08190163677,6334
"15214","PAXMH","PAXMH_MD",38.4391,-76.6419,0.0848,0.00706666666666667,12,NA,1438.93485212429,6417
"15215","PAXMH","PAXMH_MD",38.4412,-76.6332,0.0109,0.00218,5,NA,666.046109696924,6417
"15216","PAXMH","PAXMH_MD",38.4485,-76.6057,0.06995,0.00999285714285714,7,NA,900.21265294037,6418
"15217","PAXMH","PAXMH_MD",38.4488,-76.6015,0.02935,0.00419285714285714,7,NA,1224.67390287368,6418
