"STATION","Stratum","SAMPLE_DATE","Year","LATITUDE","LONGITUDE","Depth","Depth_cell","Distance_km","CellID"
"06J20","JAM","1999-08-03",1999,37.2178,-76.8898,3,3.70000004768372,0.968863379872973,684
"06J21","JAM","1999-08-09",1999,37.218,-76.6995,1,3,0.377346159691947,1029
"06J22","JAM","1999-08-03",1999,37.2322,-76.8731,3,3,1.09405780596719,768
"06J23","JAM","1999-08-03",1999,37.2334,-76.9099,1,2.5,0.0544648978255081,683
"06J27","JAM","1999-08-09",1999,37.0018,-76.4834,7,2.5,1.53095793184521,549
"06J29","JAM","1999-08-09",1999,37.0968,-76.6432,5,4,0.223403921137587,618
"06M01","VBY","1999-08-24",1999,37.5958,-76.3711,2,8,0.54070644980547,2806
"06M02","VBY","1999-08-05",1999,37.6046,-76.3642,7,11,1.60476015435558,2807
"06M03","VBY","1999-08-05",1999,37.6142,-76.3698,7,6,0.643015641579563,2890
"06M04","VBY","1999-08-05",1999,37.6157,-76.4641,4,6.0604453086853,0.758389562175137,2883
"06M06","VBY","1999-08-04",1999,37.6311,-76.5254,12,5.8697657585144,0.800622324527161,2879
"06M07","VBY","1999-08-04",1999,37.637,-76.44,10,5,1.0331606035138,2969
"06M08","VBY","1999-08-04",1999,37.6391,-76.4238,10,5,1.52036568697615,2969
"06M09","VBY","1999-08-04",1999,37.6961,-76.5999,7,3.5,1.79897670355887,3127
"06M10","VBY","1999-08-04",1999,37.7096,-76.559,13,7.5,0.780724817763937,3212
"06M11","VBY","1999-08-04",1999,37.7419,-76.6229,18,4,0.761018964160586,3461
"06M12","VBY","1999-08-04",1999,37.7548,-76.6334,7,3.3949978351593,0.39070808426766,3544
"06M13","VBY","1999-08-04",1999,37.7701,-76.6779,8,3,0.434419776261699,3626
"06M14","VBY","1999-08-25",1999,37.8062,-76.6641,5,4,0.963665279908602,3878
"06M15","VBY","1999-08-03",1999,37.8109,-76.6697,13,2.5,0.847878912488187,3962
"06M16","VBY","1999-08-04",1999,37.8215,-76.7239,11,2.57669687271118,0.854109820508452,4044
"06M17","VBY","1999-08-25",1999,37.8252,-76.7486,7,2.85099935531616,1.08695920495547,4043
"06M19","VBY","1999-08-03",1999,37.8451,-76.734,11,3,0.683835356974335,4211
"06M20","VBY","1999-08-03",1999,37.8654,-76.7506,5,5.10394382476807,0.903742348413936,4294
"06M21","VBY","1999-08-03",1999,37.9426,-76.85,7,3.18826293945312,0.419478821520219,4878
"06M22","VBY","1999-08-03",1999,37.9554,-76.8503,6,2.5,0.835867414245724,4962
"06M23","VBY","1999-08-03",1999,37.9681,-76.8695,10,2.5,1.36956499275694,4962
"06M28","VBY","1999-08-03",1999,37.7915,-76.7236,10,2.5,0.8345953468397,3792
"06R01","RAP","1999-08-12",1999,36.9029,-76.0324,16,12,3.60336470995836,994
"06R02","RAP","1999-08-12",1999,36.9486,-76.1079,6,7.20645189285278,0.829345556726247,907
"06R03","RAP","1999-08-12",1999,36.9787,-76.1953,1,7.75017929077148,0.184122080416729,903
"06R04","RAP","1999-08-12",1999,37.0305,-76.2347,4,5.07173538208008,0.893599227629773,983
"06R06","RAP","1999-08-12",1999,37.1376,-76.1575,16,11.0086488723755,0.912860197597361,1739
"06R07","RAP","1999-08-12",1999,37.1485,-76.1433,9,11.4833192825317,0.303718497857041,1824
"06R08","RAP","1999-08-12",1999,37.1797,-76.2073,1,9.80631923675537,0.934548389449494,1902
"06R09","RAP","1999-08-12",1999,37.2,-76.3433,1,6.3149037361145,0.773434624881428,1808
"06R10","RAP","1999-08-12",1999,37.2431,-76.3519,15,4.12230205535889,1.27815967679395,1973
"06R11","RAP","1999-08-12",1999,37.2448,-76.3921,1,8,0.540317667517615,1887
"06R12","RAP","1999-08-12",1999,37.3578,-76.2407,2,5,0.762744588757479,2315
"06R13","RAP","1999-08-12",1999,37.3628,-76.1923,2,8.50946617126465,0.885806609611806,2318
"06R14","RAP","1999-08-12",1999,37.364,-76.4816,2,2.81973075866699,2.14532142123461,2215
"06R15","RAP","1999-08-12",1999,37.4135,-76.1007,1,13.4394016265869,1.25352755752367,2493
"06R16","RAP","1999-08-11",1999,37.5034,-76.1243,5,11.3574771881104,0.725249415892618,2658
"06R17","RAP","1999-08-11",1999,37.5282,-76.3884,1,3.5,3.31081044367988,2640
"06R18","RAP","1999-08-11",1999,37.6215,-76.1951,1,10.919713973999,0.491546983742978,2904
"06R19","RAP","1999-08-11",1999,37.6684,-76.3086,1,4.25840139389038,0.152622671223211,3063
"06R20","RAP","1999-08-10",1999,37.7978,-76.2561,3,6.77003240585327,0.207386399791824,3657
"06R21","RAP","1999-08-10",1999,37.8061,-76.2578,1,6.77003240585327,0.870301418645311,3657
"06R22","RAP","1999-08-10",1999,37.8309,-76.1049,1,9.81266021728516,0.238960013420054,3756
"06R23","RAP","1999-08-10",1999,37.8865,-75.7807,5,3,0.691703229429694,3771
"06R24","RAP","1999-08-10",1999,37.9227,-76.1169,1,11.9262056350708,0.419461600616126,4177
"06R25","RAP","1999-08-10",1999,37.4806,-75.9925,1,7,2.39632141052855,2668
"06R26","RAP","1999-08-11",1999,37.6344,-76.0164,1,9.49402713775635,1.73772355034713,2919
"06Y01","YRK","1999-08-10",1999,37.2259,-76.4579,10,7,0.345227658360625,1715
"06Y02","YRK","1999-08-10",1999,37.2305,-76.4811,15,8,0.631304472245375,1714
"06Y03","YRK","1999-08-10",1999,37.2324,-76.4575,16,8.89999961853027,0.731557996506879,1799
"06Y05","YRK","1999-08-10",1999,37.3053,-76.6103,1,3.5,0.523720784464118,1871
"06Y06","YRK","1999-08-10",1999,37.3092,-76.6062,4,3.5,1.03206010418713,1871
"06Y07","YRK","1999-08-10",1999,37.3093,-76.5979,7,4.59999990463257,1.09725907905459,1955
"06Y08","YRK","1999-08-10",1999,37.3172,-76.584,2,3.5,0.365499928544907,1956
"06Y09","YRK","1999-08-10",1999,37.3378,-76.6053,8,5,0.68382638211433,2038
"06Y10","YRK","1999-08-10",1999,37.3532,-76.637,5,3,0.335595734959827,2036
"06Y11","YRK","1999-08-10",1999,37.354,-76.6159,1,3.58417081832886,0.986115967256515,2037
"06Y12","YRK","1999-08-10",1999,37.367,-76.643,2,5,1.33749361596714,2119
"06Y14","YRK","1999-08-10",1999,37.4024,-76.6832,3,3.5,1.21202913128407,2201
"06Y16","YRK","1999-08-10",1999,37.443,-76.7377,1,3,1.03664635191188,2282
"06Y17","YRK","1999-08-04",1999,37.4805,-76.7612,1,3,4.58970837666322,2282
"06Y18","YRK","1999-08-04",1999,37.4964,-76.7779,6,3,6.89083360604885,2282
"06Y20","YRK","1999-08-04",1999,37.5174,-76.7969,4,3,9.75940395989002,2282
"06Y28","YRK","1999-08-10",1999,37.2519,-76.5197,14,5.5,0.681177226300152,1794
"06Y29","YRK","1999-08-10",1999,37.4263,-76.6932,1,3.79999995231628,1.26203588678813,2200
"06Y30","YRK","1999-08-10",1999,37.4288,-76.7093,6,3.29999995231628,1.22183590373007,2199
"07J01","JAM","2000-08-17",2000,36.9793,-76.3574,3,4,1.33448416296911,725
"07J02","JAM","2000-08-17",2000,36.9436,-76.351,6,7.91550540924072,1.07162827168562,644
"07J03","JAM","2000-08-17",2000,36.9385,-76.3532,5,7.91550540924072,1.65591578817601,644
"07J04","JAM","2000-08-17",2000,36.8916,-76.293,3,3.94041109085083,7.89989047248628,560
"07J06","JAM","2000-09-11",2000,36.8896,-76.455,1,3,0.867211496597278,389
"07J07","JAM","2000-09-11",2000,36.9197,-76.4785,2,4,2.29897849584452,470
"07J08","JAM","2000-09-07",2000,36.9193,-76.5047,1,3,3.57364586251451,388
"07J09","JAM","2000-09-07",2000,37.0541,-76.528,3,3.41634726524353,1.09969975744062,627
"07J10","JAM","2000-09-07",2000,37.0775,-76.5487,1,2.5,0.469283619824236,708
"07J11","JAM","2000-09-07",2000,37.0519,-76.6075,6,3,0.596626478138464,538
"07J12","JAM","2000-09-07",2000,37.0443,-76.6148,4,3,1.08693641393102,538
"07J13","JAM","2000-09-07",2000,37.0544,-76.6259,3,2.5,0.632893657168977,537
"07J14","JAM","2000-09-07",2000,37.0458,-76.6466,2,2.69776082038879,2.40048483492737,536
"07J15","JAM","2000-09-07",2000,37.1555,-76.6588,1,2.5,0.292253868675758,782
"07J16","JAM","2000-09-07",2000,37.1901,-76.7164,3,4.36695194244385,0.599773027624847,861
"07J17","JAM","2000-08-07",2000,37.2216,-76.8096,7,5,1.16942865241681,771
"07J18","JAM","2000-08-07",2000,37.2275,-76.8563,3,3,0.710866919906769,769
"07J20","JAM","2000-08-07",2000,37.2198,-76.924,7,4,0.319006234465228,599
"07J21","JAM","2000-08-07",2000,37.242,-76.9498,1,2.5,1.17393808234974,597
"07J22","JAM","2000-08-01",2000,37.2764,-77.0474,8,2.5,9.12489978533715,597
"07J26","JAM","2000-09-07",2000,37.0859,-76.591,3,4.02545690536499,1.33700511384732,622
"07J27","JAM","2000-08-17",2000,36.9557,-76.4203,17,8,0.282740800744643,555
"07M01","VBY","2000-07-17",2000,36.9462,-76.1114,9,7.20645189285278,0.487118912988176,907
"07M02","VBY","2000-07-17",2000,37.0018,-76.1978,9,7.02608060836792,0.558037806818792,986
"07M03","VBY","2000-07-17",2000,37.0801,-76.1988,7,6.94680595397949,0.61902628901133,1319
"07M04","VBY","2000-07-17",2000,37.161,-76.0531,8,8.37210083007812,1.67610416026571,1997
"07M05","VBY","2000-07-17",2000,37.162,-76.1213,9,8.85203838348389,0.259056020962911,1909
"07M06","VBY","2000-07-17",2000,37.2101,-76.3656,5,5.54168510437012,0.430012485158516,1806
"07M08","VBY","2000-07-17",2000,37.2497,-76.3966,6,8.5,0.937579608385981,1886
"07M09","VBY","2000-07-17",2000,37.2524,-76.2849,7,7.34888076782227,1.45719560666784,2062
"07M10","VBY","2000-07-17",2000,37.2688,-76.0577,2,16,2.09648540065031,2162
"07M11","VBY","2000-07-17",2000,37.2893,-76.3664,3,3,1.11417646852485,2056
"07M12","VBY","2000-07-18",2000,37.3242,-76.2079,9,8.82793998718262,0.538082426739024,2234
"07M13","VBY","2000-07-18",2000,37.5078,-76.0567,14,14.9902639389038,0.323561372496516,2664
"07M15","VBY","2000-07-18",2000,37.703,-76.1082,8,8.48882389068604,0.3964007620571,3165
"07M16","VBY","2000-07-18",2000,37.7461,-76.072,10,9.07936668395996,0.387799136707101,3337
"07M17","VBY","2000-07-18",2000,37.7587,-75.9245,4,5,0.359227301683199,3345
"07M18","VBY","2000-07-18",2000,37.7737,-76.2113,13,13.3315877914429,0.514251427133047,3492
"07M19","VBY","2000-07-18",2000,37.8142,-76.1821,27,27.8475532531738,0.875463351290704,3664
"07M20","VBY","2000-08-29",2000,37.8262,-75.8513,3,5,1.16998683991427,3600
"07M21","VBY","2000-08-29",2000,37.8315,-75.8573,2,5,0.395275211450755,3600
"07M22","VBY","2000-08-29",2000,37.844,-75.8841,2,4,1.30122533476834,3683
"07M23","VBY","2000-08-29",2000,37.8972,-75.8085,5,3.5,1.04669029203867,3854
"07M24","VBY","2000-07-18",2000,37.907,-76.0847,7,8.43151760101318,0.464666862882434,4095
"07M25","VBY","2000-08-29",2000,37.9159,-75.7871,3,3.70000004768372,0.849595907804334,3855
"07M26","VBY","2000-07-17",2000,37.2098,-76.081,11,18,0.756349881895295,2078
"07M27","VBY","2000-07-17",2000,37.2406,-76.0358,6,6.07965803146362,0.459807550931747,2164
"07R01","RAP","2000-09-25",2000,37.6063,-76.3475,3,12.3000001907349,1.80309296257799,2808
"07R02","RAP","2000-09-25",2000,37.5991,-76.3733,20,8,0.879915360918396,2806
"07R03","RAP","2000-09-25",2000,37.5832,-76.3954,3,7,1.09645807337347,2804
"07R04","RAP","2000-09-25",2000,37.585,-76.4218,1,6,1.13303585079963,2803
"07R06","RAP","2000-09-25",2000,37.6486,-76.484,6,6.17421340942383,0.499866551667694,2966
"07R07","RAP","2000-09-25",2000,37.6763,-76.4885,1,4.30000019073486,3.26208522006827,2965
"07R08","RAP","2000-09-25",2000,37.6918,-76.4723,6,6.17421340942383,5.02204276849274,2966
"07R09","RAP","2000-09-25",2000,37.6232,-76.5274,6,5.8697657585144,0.431538793469456,2879
"07R10","RAP","2000-09-25",2000,37.631,-76.5395,5,4.7011284828186,0.70765795234954,2878
"07R11","RAP","2000-09-25",2000,37.6474,-76.5642,3,4,0.349791195361111,2960
"07R12","RAP","2000-07-27",2000,37.6952,-76.5657,7,6.49974346160889,0.817878011630098,3128
"07R13","RAP","2000-07-27",2000,37.7152,-76.5748,7,4.62715005874634,0.815014719766051,3295
"07R14","RAP","2000-07-27",2000,37.7206,-76.5628,2,7,0.235273907110644,3296
"07R15","RAP","2000-07-27",2000,37.717,-76.5936,1,3,0.541149101950899,3294
"07R17","RAP","2000-07-27",2000,37.7886,-76.6251,1,3,1.15260438655418,3712
"07R18","RAP","2000-07-27",2000,37.8433,-76.7388,2,4.95794153213501,0.721543846453563,4127
"07R19","RAP","2000-07-27",2000,37.8753,-76.7534,1,3,0.66865118164929,4378
"07R20","RAP","2000-07-26",2000,37.9245,-76.825,1,5.05468559265137,0.39859620131937,4711
"07R21","RAP","2000-07-26",2000,37.9325,-76.8229,1,5.05468559265137,1.29261834639359,4711
"07R26","RAP","2000-09-25",2000,37.6235,-76.4423,9,8.06752109527588,0.347241121136037,2885
"07R27","RAP","2000-09-25",2000,37.8021,-76.6927,7,5.01927423477173,0.174555176182811,3877
"07Y01","YRK","2000-08-16",2000,37.2739,-76.5354,8,4.5,0.94040652530008,1876
"07Y02","YRK","2000-08-16",2000,37.268,-76.5521,1,4,0.418318923554669,1792
"07Y03","YRK","2000-08-16",2000,37.2892,-76.591,1,5.5,0.923694171532768,1873
"07Y04","YRK","2000-08-16",2000,37.2937,-76.6009,1,4,0.549800704302214,1872
"07Y05","YRK","2000-08-16",2000,37.3223,-76.5989,9,4.59999990463257,0.475482521545904,1955
"07Y06","YRK","2000-08-16",2000,37.3251,-76.5931,1,4.59999990463257,1.04829232702607,1955
"07Y07","YRK","2000-08-16",2000,37.3469,-76.6211,4,3.58417081832886,0.214504770050116,2037
"07Y08","YRK","2000-08-16",2000,37.3521,-76.6338,6,3,0.553337536692175,2036
"07Y09","YRK","2000-08-16",2000,37.3592,-76.6242,7,3.58417081832886,1.30586328314227,2037
"07Y11","YRK","2000-08-16",2000,37.3903,-76.6499,1,5,1.32686174641577,2119
"07Y13","YRK","2000-08-16",2000,37.4544,-76.7432,2,3,1.47217364779807,2282
"07Y14","YRK","2000-08-16",2000,37.4966,-76.7562,1,3,5.87799507226814,2282
"07Y15","YRK","2000-08-16",2000,37.4883,-76.7779,1,3,6.22446697008323,2282
"07Y16","YRK","2000-08-16",2000,37.4992,-76.7809,5,3,7.29938128127522,2282
"07Y17","YRK","2000-08-16",2000,37.5003,-76.7846,5,3,7.60412152528377,2282
"07Y26","YRK","2000-08-16",2000,37.5082,-76.7998,1,3,9.1578647179021,2282
"07Y27","YRK","2000-08-16",2000,37.2679,-76.5485,1,4,0.243510899350078,1792
"08J01","JAM","2001-09-27",2001,36.9593,-76.2895,4,4,1.01291169951012,730
"08J02","JAM","2001-09-27",2001,36.957,-76.2913,3.9,4,1.07978401845042,730
"08J03","JAM","2001-09-27",2001,36.9724,-76.3334,17.4,11,0.925671150795815,727
"08J04","JAM","2001-08-21",2001,36.8714,-76.3413,4,3,6.15179327449962,476
"08J05","JAM","2001-08-21",2001,36.8316,-76.366,1.5,3,8.22300504273445,476
"08J07","JAM","2001-09-27",2001,36.9779,-76.3937,4,4.30000019073486,0.786149636402614,640
"08J08","JAM","2001-09-27",2001,36.9252,-76.4056,5.2,7.12009477615356,1.87215509869252,558
"08J09","JAM","2001-09-27",2001,36.9288,-76.4432,3.6,4.5,0.552249565326837,472
"08J10","JAM","2001-09-27",2001,36.8934,-76.4825,1.2,3,0.934926375738663,388
"08J11","JAM","2001-09-27",2001,36.876,-76.5021,3.9,3,3.52671084659003,388
"08J13","JAM","2001-09-27",2001,36.9313,-76.487,1.8,2.79999995231628,1.72579607181188,469
"08J14","JAM","2001-09-27",2001,37.0369,-76.5543,5.7,2.99812960624695,1.34066957215744,542
"08J15","JAM","2001-09-27",2001,37.0876,-76.5518,1.3,2.5,0.69857058963456,708
"08J17","JAM","2001-09-27",2001,37.0805,-76.6468,4,2.5,0.956314672219715,535
"08J18","JAM","2001-09-27",2001,37.0937,-76.6128,4.9,5.3917179107666,0.971095379077498,620
"08J19","JAM","2001-09-27",2001,37.1182,-76.6248,2.3,2.5,0.380635713028342,702
"08J21","JAM","2001-09-27",2001,37.1636,-76.6544,3,4.72511720657349,0.990745395540644,866
"08J22","JAM","2001-09-27",2001,37.1941,-76.6751,3.2,4.24353408813477,0.308320575421292,947
"08J23","JAM","2001-09-27",2001,37.1537,-76.7197,0.2,2.5,0.706074656739547,694
"08J24","JAM","2001-09-27",2001,37.2048,-76.895,1.8,3,0.986266942637441,600
"08J25","JAM","2001-09-18",2001,37.2899,-76.9919,10.7,2.5,6.81788242874255,597
"08J29","JAM","2001-09-27",2001,37.2129,-76.6725,9.1,6,0.711260777898233,1030
"08M01","VBY","2001-08-08",2001,36.9822,-76.1967,8.5,7.75017929077148,0.390570450633798,903
"08M02","VBY","2001-08-08",2001,36.9877,-76.2853,2.7,7,0.614601461202839,814
"08M03","VBY","2001-08-08",2001,37.1194,-76.0405,7.6,6.4430685043335,0.467228933376089,1830
"08M04","VBY","2001-08-08",2001,37.1255,-75.9946,5.5,7.46439027786255,1.13007471245393,1916
"08M05","VBY","2001-08-09",2001,37.2024,-76.2695,12.2,11.4817523956299,0.43510360021429,1897
"08M06","VBY","2001-09-28",2001,37.2653,-76.0397,1.8,9,2.16882625872711,2163
"08M07","VBY","2001-08-09",2001,37.2948,-76.2165,9.8,7.20260334014893,1.14862124064381,2150
"08M08","VBY","2001-08-09",2001,37.3404,-76.2295,7,6.80734348297119,1.83221191570891,2232
"08M09","VBY","2001-08-09",2001,37.3586,-76.2177,5.8,6.34351825714111,0.440748969419889,2316
"08M10","VBY","2001-09-05",2001,37.3728,-76.3474,0.9,5.41650676727295,2.87226141870476,2222
"08M11","VBY","2001-08-09",2001,37.5082,-76.2545,7,5.9323410987854,1.17050448718994,2647
"08M12","VBY","2001-08-08",2001,37.5482,-76.0099,13.1,12.0623321533203,0.451050307050411,2751
"08M13","VBY","2001-08-09",2001,37.5904,-76.2293,4.3,8.52962684631348,0.486636004179974,2817
"08M15","VBY","2001-08-08",2001,37.6977,-75.956,9.1,10.5689373016357,1.45813496309188,3175
"08M16","VBY","2001-08-09",2001,37.7075,-76.1274,8.5,11.5465097427368,0.956838981168994,3163
"08M17","VBY","2001-08-09",2001,37.7085,-76.0497,12.2,11.0733404159546,0.651134165894404,3170
"08M18","VBY","2001-08-08",2001,37.7284,-75.92,19.2,10,1.23200394515544,3261
"08M19","VBY","2001-08-08",2001,37.7476,-75.8425,3.1,3.76018357276917,1.12000662874873,3264
"08M20","VBY","2001-09-28",2001,37.767,-75.8135,2.3,6,2.30321178443178,3348
"08M21","VBY","2001-08-08",2001,37.8082,-75.9753,4.3,9,1.09621150587656,3596
"08M22","VBY","2001-08-08",2001,37.8291,-75.9071,4.9,7.003089427948,1.25926248774197,3598
"08M23","VBY","2001-08-08",2001,37.8537,-75.9393,19.8,10,0.75694326673113,3766
"08M24","VBY","2001-08-09",2001,37.8554,-76.0649,9.1,8.10506916046143,0.569085707045291,3843
"08M25","VBY","2001-08-08",2001,37.8751,-75.8271,5.8,3.73054385185242,1.54746069131845,3769
"08M26","VBY","2001-08-09",2001,37.5548,-76.2377,8.5,8.50455856323242,0.591900195048223,2732
"08R01","RAP","2001-09-13",2001,37.6088,-76.3392,2.9,12.3000001907349,2.16434692995882,2808
"08R02","RAP","2001-09-13",2001,37.5954,-76.3642,18.6,11,0.671194460595787,2807
"08R03","RAP","2001-09-13",2001,37.6201,-76.3924,11.9,10,0.572900311861924,2888
"08R04","RAP","2001-09-13",2001,37.6229,-76.4386,10.1,8.06752109527588,0.167731812952755,2885
"08R05","RAP","2001-09-13",2001,37.6463,-76.4539,5.5,4.40000009536743,0.18199656471976,2968
"08R07","RAP","2001-09-13",2001,37.6535,-76.4778,6.5,6.17421340942383,0.743515275264136,2966
"08R08","RAP","2001-09-13",2001,37.6948,-76.4773,5.7,5,5.11854562997706,3130
"08R09","RAP","2001-09-13",2001,37.7383,-76.5166,3,4.850754737854,4.70676127664177,3213
"08R10","RAP","2001-09-13",2001,37.6346,-76.5524,1.7,7.1644287109375,1.52147651910072,2961
"08R12","RAP","2001-09-13",2001,37.7375,-76.5726,1.8,8,0.885625689777983,3379
"08R13","RAP","2001-09-13",2001,37.7393,-76.611,3.6,3,0.820918253116413,3377
"08R14","RAP","2001-09-13",2001,37.7366,-76.6176,1.6,3,0.387096235300836,3377
"08R16","RAP","2001-09-13",2001,37.7717,-76.6115,3,3.44538593292236,0.490842642950871,3629
"08R17","RAP","2001-09-13",2001,37.7659,-76.6659,3.5,3,0.725871641825584,3626
"08R18","RAP","2001-09-13",2001,37.8186,-76.6899,2.1,4,0.607135509643735,3961
"08R19","RAP","2001-09-13",2001,37.8487,-76.7323,1.9,3,0.548523106256559,4211
"08R20","RAP","2001-08-16",2001,37.8803,-76.7714,4,3,1.08456632381256,4378
"08R21","RAP","2001-08-16",2001,37.9075,-76.7815,2.5,6,0.852199644490935,4545
"08R22","RAP","2001-08-16",2001,37.9176,-76.8626,1,4,1.55455603387002,4710
"08R26","RAP","2001-08-16",2001,37.9216,-76.7232,4.5,3,5.68598321285709,4629
"08R27","RAP","2001-09-13",2001,37.6574,-76.4992,1.5,4.30000019073486,1.28583563052964,2965
"08Y01","YRK","2001-09-05",2001,37.2398,-76.4432,10.1,9,0.688776463273483,1800
"08Y02","YRK","2001-09-05",2001,37.2442,-76.4633,3.4,6.45880794525146,0.400625883647108,1798
"08Y03","YRK","2001-09-05",2001,37.2266,-76.474,11.6,8,0.189041596819366,1714
"08Y04","YRK","2001-09-05",2001,37.2276,-76.4788,13.1,8,0.381966038753456,1714
"08Y05","YRK","2001-09-05",2001,37.263,-76.4806,1.2,6,1.87541453255723,1796
"08Y06","YRK","2001-09-05",2001,37.2354,-76.5002,19.2,8,0.169500924924406,1712
"08Y08","YRK","2001-09-15",2001,37.2753,-76.5704,2.4,4,0.501965649635221,1790
"08Y09","YRK","2001-09-05",2001,37.3,-76.533,0.9,4.5,2.15218519716915,1876
"08Y10","YRK","2001-09-05",2001,37.2897,-76.569,11.6,6,0.150739701322031,1874
"08Y12","YRK","2001-09-05",2001,37.2982,-76.5705,3.7,6,1.05851298195214,1874
"08Y13","YRK","2001-09-15",2001,37.2967,-76.5778,8.8,5.5,0.551435216545597,1873
"08Y14","YRK","2001-09-15",2001,37.3259,-76.6141,4.9,4,0.45476970842487,1954
"08Y15","YRK","2001-09-15",2001,37.3836,-76.6603,4,4,0.49108946283141,2118
"08Y16","YRK","2001-09-15",2001,37.4171,-76.7091,1.2,3.29999995231628,0.618929129923106,2199
"08Y17","YRK","2001-09-15",2001,37.4219,-76.7177,0.9,3.29999995231628,0.366224240778346,2199
"08Y18","YRK","2001-09-15",2001,37.428,-76.7088,5.8,3.29999995231628,1.16618727191094,2199
"08Y19","YRK","2001-09-15",2001,37.4305,-76.7309,0.9,3.29999995231628,1.85483525369242,2199
"08Y20","YRK","2001-08-22",2001,37.4808,-76.7347,1,3,3.62491697903901,2282
"08Y21","YRK","2001-08-22",2001,37.5099,-76.7916,5,3,8.81750312744997,2282
"08Y26","YRK","2001-09-05",2001,37.2437,-76.45,5.2,8.89999961853027,0.688788788220195,1799
"08Y27","YRK","2001-09-15",2001,37.4337,-76.7067,7,3.5,1.22711385300875,2283
"08Y28","YRK","2001-09-05",2001,37.4181,-76.696,6.7,3.79999995231628,0.357015638050119,2200
"09J02","JAM","2002-08-05",2002,36.9374,-76.3426,4.3,7.91550540924072,1.57220998276556,644
"09J03","JAM","2002-08-05",2002,36.9087,-76.3395,17,3.94041109085083,3.37757486369313,560
"09J04","JAM","2002-08-05",2002,36.8903,-76.29,2,3.94041109085083,8.20369867888452,560
"09J05","JAM","2002-08-05",2002,36.8925,-76.3318,5,3.94041109085083,5.09441703975535,560
"09J06","JAM","2002-09-19",2002,36.8801,-76.4836,0.7,3,2.20658750666552,388
"09J08","JAM","2002-09-19",2002,36.9975,-76.5079,3.5,2.58810210227966,0.285429395927374,547
